datapoint,attr_val,score
8827,1,1.0
8810,1,1.0
8758,1,1.0
1616,1,1.0
4060,1,1.0
6535,1,1.0
9163,1,1.0
1160,1,1.0
9252,1,1.0
6428,1,1.0
1005,1,1.0
6758,1,1.0
8960,1,1.0
4362,1,1.0
1422,1,1.0
1228,1,1.0
8069,1,1.0
8119,1,1.0
7791,1,1.0
2674,1,1.0
3040,1,1.0
3622,1,1.0
7325,1,1.0
2035,1,1.0
7339,1,1.0
1921,1,1.0
8330,1,1.0
2091,1,1.0
2098,1,1.0
8281,1,1.0
209,1,1.0
9769,1,1.0
9370,1,1.0
6305,1,1.0
9719,1,1.0
290,1,1.0
5090,1,1.0
708,1,1.0
5682,1,1.0
9436,1,1.0
5211,1,1.0
493,1,1.0
544,1,1.0
606,1,1.0
9310,1,1.0
925,1,1.0
5239,1,1.0
6368,1,1.0
4260,1,1.4142135623730951
3432,1,1.4142135623730951
2644,1,1.4142135623730951
6550,1,1.4142135623730951
8154,1,1.4142135623730951
2485,1,1.4142135623730951
7747,1,1.4142135623730951
7,1,1.4142135623730951
8081,1,2.0
3529,1,2.0
6662,1,2.0
9640,1,2.0
468,1,2.0
3079,1,2.0
2666,1,2.0
3165,1,2.0
1248,1,2.0
5684,1,2.0
4394,1,2.0
1324,1,2.0
2657,1,2.0
6488,1,2.0
2746,1,2.0
4818,1,2.0
7611,1,2.0
5772,1,2.0
7960,1,2.0
3857,1,2.0
5479,1,2.0
596,1,2.0
3774,1,2.0
4135,1,2.0
3691,1,2.0
1671,1,2.0
1683,1,2.0
3454,1,2.0
339,1,2.0
9645,1,2.0
7793,1,2.0000000000000004
1177,1,2.0000000000000004
4589,1,2.0000000000000004
5650,1,2.000000000000001
5406,1,2.23606797749979
3496,1,2.23606797749979
4312,1,2.23606797749979
3892,1,2.23606797749979
9275,1,2.23606797749979
1942,1,2.23606797749979
1465,1,2.23606797749979
9739,1,2.23606797749979
628,1,2.23606797749979
234,1,2.23606797749979
9321,1,2.23606797749979
4816,1,3.0
2504,1,3.0
478,1,3.0
9236,1,3.0
1550,1,3.0
7417,1,3.0
6965,1,3.0
9293,1,3.0
3695,1,3.0
1796,1,3.0
8631,1,3.0
4009,1,3.0
1265,1,3.0
4337,1,3.0
