datapoint,attr_val,score
2374,1,1.0
9188,1,1.0
2380,1,1.0
4408,1,1.0
8546,1,1.0
1705,1,1.0
9163,1,1.0
4676,1,1.0
6443,1,1.0
9226,1,1.0
1046,1,1.0
4747,1,1.0
4525,1,1.0
1292,1,1.0
7584,1,1.0
2894,1,1.0
2751,1,1.0
7845,1,1.0
8306,1,1.0
3650,1,1.0
1967,1,1.0
8361,1,1.0
8343,1,1.0
2054,1,1.0
2118,1,1.0
2184,1,1.0
9800,1,1.0
5419,1,1.0
209,1,1.0
5448,1,1.0
5364,1,1.0
627,1,1.0
5380,1,1.0
5104,1,1.0
369,1,1.0
5883,1,1.0
5874,1,1.0
9938,1,1.0
5889,1,1.0
9539,1,1.0
9976,1,1.0
463,1,1.0
9913,1,1.0
830,1,1.0
7747,1,1.4142135623730951
3381,1,1.4142135623730951
1447,1,2.0
6254,1,2.0
1255,1,2.0
187,1,2.0
2355,1,2.0
760,1,2.0
1203,1,2.0
3303,1,2.0
5658,1,2.0
6439,1,2.0
2657,1,2.0
44,1,2.0
4827,1,2.0
7788,1,2.0
2746,1,2.0
4648,1,2.0
4716,1,2.0
1068,1,2.0
7960,1,2.0
4931,1,2.0
5192,1,2.0
6893,1,2.0
7234,1,2.0
3691,1,2.0
8352,1,2.0
3579,1,2.0
2103,1,2.0
1678,1,2.0
8589,1,2.0
9545,1,2.0
5516,1,2.0
2014,1,2.0
3832,1,2.0000000000000004
1639,1,2.0000000000000004
6698,1,2.0000000000000004
6314,1,2.000000000000001
2843,1,2.23606797749979
7287,1,2.23606797749979
5842,1,2.23606797749979
3880,1,2.23606797749979
6897,1,2.23606797749979
407,1,2.23606797749979
9456,1,2.23606797749979
8688,1,2.23606797749979
9739,1,2.23606797749979
8439,1,2.23606797749979
8513,1,2.449489742783178
2134,1,3.0
7422,1,3.0
520,1,3.0
3761,1,3.0
613,1,3.0
2022,1,3.0
590,1,3.0
9478,1,3.0
8922,1,3.0
9963,1,3.0
4594,1,3.0
6779,1,3.0
4205,1,3.0
6525,1,3.0
3189,1,3.0
1131,1,3.1622776601683795
1849,1,3.1622776601683795
7281,1,4.0
4688,1,4.0
4138,1,4.0
2158,0,1.0
9258,1,4.0
7082,0,1.0
6413,1,4.0
4109,0,1.0
5235,1,4.0
4307,0,1.0
3564,1,4.0
4802,0,1.0
1998,1,4.0
6491,0,1.0
3111,0,1.0
2635,1,4.0
2326,0,1.0
2955,1,4.0
3662,0,1.0
7439,1,4.0
5639,0,1.0
1449,1,4.123105625617661
85,0,1.0
4484,1,4.123105625617661
2728,0,1.0000000000000002
1615,1,4.47213595499958
5310,0,1.4142135623730951
765,0,1.4142135623730951
4573,1,5.0
8101,0,1.4142135623730951
196,1,5.0
2645,0,1.7320508075688772
9895,1,5.0
3430,0,1.7320508075688772
5981,1,5.0
3280,0,2.0
5213,1,5.0
690,0,2.0
790,1,5.0
9736,0,2.0
2884,0,2.0
4958,1,5.0
5291,0,2.0
9298,1,5.0
2176,0,2.0
6382,1,5.0
198,0,2.0
4603,1,5.0
7657,0,2.0
6113,1,5.0
3002,0,2.0
484,1,5.0
9067,0,2.0
6330,0,2.0
8179,1,5.0
7520,0,2.0
1901,1,5.0
1198,0,2.0
8132,1,5.0
3172,0,2.0
1643,1,5.0
7570,0,2.0
2136,1,5.0
2410,0,2.0
2070,1,5.0
4885,0,2.0
8616,0,2.0
2261,1,5.0
3472,0,2.0
1522,1,5.0
1670,0,2.0
1730,1,5.0
3527,0,2.0
2932,1,5.0
5532,0,2.0
2807,1,5.0
7503,0,2.0000000000000004
7650,1,5.0
9484,0,2.0000000000000004
3465,0,2.23606797749979
7636,1,5.0
5814,0,2.23606797749979
7981,1,5.0
2172,0,2.23606797749979
1372,1,5.0
2672,0,2.23606797749979
4053,1,5.0990195135927845
25,0,2.23606797749979
7335,1,5.0990195135927845
8708,0,2.23606797749979
3913,1,5.0990195135927845
4359,0,2.8284271247461903
7499,1,5.0990195135927845
7559,0,2.9999999999999987
5740,0,2.9999999999999987
9235,1,5.0990195135927845
7272,0,3.0
623,1,5.385164807134505
3954,0,3.0
1453,1,5.385164807134505
1932,0,3.0
4713,1,5.385164807134505
3664,0,3.0
9103,1,5.830951894845301
678,0,3.0
3802,1,6.324555320336759
2006,0,3.0
8304,1,7.874007874011811
8059,0,3.0
1240,0,3.0
7032,1,10.198039027185569
1257,0,3.0
5215,1,15.394804318340652
7928,0,3.0
429,1,17.11724276862369
8982,0,3.0
