datapoint,attr_val,score
3035,1,1.0
5230,1,1.0
7339,1,1.0
7513,1,1.0
1857,1,1.0
2981,1,1.0
8123,1,1.0
4907,1,1.0
5116,1,1.0
5183,1,1.0
2993,1,1.0
8002,1,1.0
6758,1,1.0
6002,1,1.0
1352,1,1.0
6331,1,1.0
6312,1,1.0
1212,1,1.0
3271,1,1.0
6145,1,1.0
1060,1,1.0
5760,1,1.0
5919,1,1.0
6999,1,1.0
5843,1,1.0
9561,1,1.0
2330,1,1.0
143,1,1.0
4170,1,1.0
3531,1,1.0
213,1,1.0
9466,1,1.0
2878,1,1.0
546,1,1.0
15,1,1.0
8454,1,1.0
9995,1,1.0
9741,1,1.0
5888,1,1.4142135623730951
6174,1,1.4142135623730951
3262,1,1.4142135623730951
5178,1,1.4142135623730951
1774,1,1.4142135623730951
5395,1,1.4142135623730951
1934,1,1.4142135623730951
1657,1,1.4142135623730951
1589,1,1.4142135623730951
5799,1,1.4142135623730951
1595,1,1.4142135623730951
9998,1,1.4142135623730951
5647,1,1.4142135623730951
8169,1,1.4142135623730951
8429,1,1.4142135623730951
7606,1,1.4142135623730951
7868,1,1.4142135623730951
3008,1,1.4142135623730951
7,1,1.4142135623730951
2831,1,1.4142135623730951
8816,1,1.4142135623730951
8631,1,1.4142135623730951
261,1,1.4142135623730951
268,1,1.4142135623730951
9177,1,1.4142135623730951
6769,1,1.4142135623730951
1051,1,1.4142135623730951
2278,1,1.7320508075688772
2266,1,1.7320508075688772
6625,1,2.23606797749979
234,1,2.23606797749979
6597,1,2.23606797749979
6525,1,2.23606797749979
2440,1,2.23606797749979
88,1,2.23606797749979
9758,1,2.23606797749979
4196,1,2.23606797749979
1605,1,2.23606797749979
7250,1,2.23606797749979
8214,1,2.23606797749979
8897,1,2.23606797749979
8217,1,2.23606797749979
998,1,2.449489742783178
1909,1,2.449489742783178
3624,1,2.449489742783178
976,1,2.8284271247461903
5504,1,2.8284271247461903
4573,1,2.8284271247461903
205,1,2.8284271247461903
9657,1,2.8284271247461903
7840,1,3.0
9689,1,3.0
969,1,3.0
1353,1,3.0
4762,1,3.0
4250,1,3.3166247903554
9514,1,3.3166247903554
7816,1,3.3166247903554
2342,1,3.3166247903554
1522,1,3.3166247903554
2704,1,3.3166247903554
1833,1,3.3166247903554
2143,1,4.58257569495584
7738,1,4.898979485566356
3494,1,4.898979485566356
9424,1,5.0
7777,1,5.0990195135927845
26,1,5.0990195135927845
4586,1,5.916079783099617
813,1,9.0
4589,1,9.110433579144301
1004,1,11.0
8204,1,11.489125293076055
