datapoint,attr_val,score
4186,1,1.0
9510,1,1.0
2124,1,1.0
8827,1,1.0
1541,1,1.0
8810,1,1.0
7196,1,1.0
3787,1,1.0
4060,1,1.0
6543,1,1.0
9176,1,1.0
6405,1,1.0
936,1,1.0
986,1,1.0
1005,1,1.0
9096,1,1.0
1370,1,1.0
1380,1,1.0
1228,1,1.0
6685,1,1.0
4464,1,1.0
1321,1,1.0
3113,1,1.0
8010,1,1.0
3276,1,1.0
3178,1,1.0
2857,1,1.0
7662,1,1.0
2993,1,1.0
3614,1,1.0
1905,1,1.0
3701,1,1.0
7500,1,1.0
7442,1,1.0
8197,1,1.0
2093,1,1.0
2098,1,1.0
8250,1,1.0
213,1,1.0
5724,1,1.0
9769,1,1.0
9589,1,1.0
6046,1,1.0
5594,1,1.0
5770,1,1.0
5376,1,1.0
6149,1,1.0
9765,1,1.0
5064,1,1.0
5146,1,1.0
673,1,1.0
5999,1,1.0
11,1,1.0
5098,1,1.0
9907,1,1.0
925,1,1.0
9349,1,1.0
6228,1,1.0
2908,1,1.0000000000000002
895,1,2.0
7725,1,2.0
9026,1,2.0
3108,1,2.0
4678,1,2.0
4518,1,2.0
762,1,2.0
4403,1,2.0
6768,1,2.0
7453,1,2.0
6701,1,2.0
6455,1,2.0
959,1,2.0
7822,1,2.0
4600,1,2.0
3112,1,2.0
1076,1,2.0
3859,1,2.0
7170,1,2.0
5509,1,2.0
9596,1,2.0
4168,0,1.0
4272,1,2.0
6923,0,1.0
8724,1,2.0
4307,0,1.0
4374,1,2.0
2503,0,1.0
1678,1,2.0
8091,0,1.0
2424,0,1.0
4006,1,2.0
7923,0,1.0
9653,1,2.0
8268,0,1.0
226,1,2.0000000000000004
5737,0,1.0
7290,1,2.0000000000000004
745,0,1.0
1637,1,2.000000000000001
1802,0,1.0000000000000002
5078,1,2.000000000000001
4165,0,1.4142135623730951
6085,1,2.000000000000001
3222,0,1.4142135623730951
7188,1,2.23606797749979
8101,0,1.4142135623730951
2849,0,2.0
5553,1,2.23606797749979
7520,0,2.0
3190,1,2.23606797749979
4451,0,2.0
6625,1,2.23606797749979
5056,0,2.0
3821,1,2.23606797749979
1000,0,2.0
3684,1,2.23606797749979
912,0,2.0
5314,1,2.23606797749979
6409,0,2.0
7751,1,2.23606797749979
2738,0,2.0
9250,1,2.23606797749979
8017,0,2.0
9573,1,2.23606797749979
2478,0,2.0
7955,0,2.0
1803,1,2.23606797749979
1082,0,2.0
1551,1,2.8284271247461903
869,0,2.0
3761,1,3.0
2575,0,2.0
716,1,3.0
1100,0,2.0
747,1,3.0
1792,0,2.0
1796,1,3.0
3623,0,2.0
8631,1,3.0
4090,0,2.0
9478,1,3.0
7186,0,2.0
1416,1,3.0
3758,0,2.0
6782,1,3.0
1870,0,2.0
3819,0,2.0
1265,1,3.0
5389,0,2.0
4633,1,3.0
8349,0,2.0
2421,1,3.0
3955,0,2.0
6647,1,3.0
3951,0,2.0
169,1,3.0
1611,0,2.0000000000000004
3177,1,3.0000000000000018
1622,0,2.0000000000000004
8788,1,3.1622776601683795
7503,0,2.0000000000000004
9891,1,4.0
2294,0,2.0000000000000004
9365,1,4.0
5551,0,2.0000000000000004
3929,1,4.0
7997,0,2.0000000000000004
4138,1,4.0
1383,0,2.0000000000000004
9786,0,2.23606797749979
4215,1,4.0
2665,0,2.23606797749979
8743,1,4.0
25,0,2.23606797749979
3959,1,4.0
1625,0,2.9999999999999987
612,1,4.0
5740,0,2.9999999999999987
1859,1,4.0
3836,0,2.9999999999999987
2563,1,4.0
366,0,3.0
6545,1,4.000000000000001
4773,0,3.0
4120,1,4.123105625617661
788,0,3.0
3835,1,4.123105625617661
618,0,3.0
1282,1,4.47213595499958
2538,0,3.0
4419,1,4.47213595499958
7626,0,3.0
1303,1,5.0
315,0,3.0
2677,0,3.0
9919,1,5.0
6038,0,3.0
5981,1,5.0
4652,0,3.0
806,1,5.0
4483,0,3.0
876,1,5.0
4193,0,3.0
9298,1,5.0
9603,0,3.0
4875,1,5.0
3006,0,3.1622776601683795
1072,1,5.0
2087,0,4.0
5461,1,5.0
5298,0,4.0
1926,1,5.0
666,0,4.0
1430,1,5.0
7220,0,4.0
1891,1,5.0
6890,0,4.123105625617661
3298,1,5.0
4996,0,4.123105625617661
1730,1,5.0
7902,0,4.47213595499958
2807,1,5.0
6695,1,5.0
6809,1,5.0
24,0,5.0
5330,0,5.0
8356,0,5.0
7264,1,5.0990195135927845
3935,1,5.0990195135927845
4626,1,5.0990195135927845
2718,1,5.0990195135927845
3486,1,5.0990195135927845
432,1,5.0990195135927845
623,1,5.385164807134505
8933,1,5.385164807134505
1409,1,5.830951894845301
2912,0,8.246211251235321
4997,1,9.055385138137416
3975,1,10.198039027185569
4596,0,11.401754250991381
89,0,11.704699910719626
4481,0,15.811388300841895
6559,1,17.11724276862369
3240,1,18.439088914585774
668,0,20.0
2711,1,20.396078054371138
3610,1,21.61018278497431
2475,0,23.17326045251293
4344,1,23.3452350598575
