datapoint,attr_val,score
9188,1,1.0
1373,1,1.0
546,1,1.0
586,1,1.0
7886,1,1.0
8199,1,1.0
6963,1,1.0
8772,1,1.0
8758,1,1.0
6979,1,1.0
8557,1,1.0
6535,1,1.0
4676,1,1.0
6555,1,1.0
9118,1,1.0
4623,1,1.0
4852,1,1.0
6467,1,1.0
1380,1,1.0
1395,1,1.0
8887,1,1.0
6813,1,1.0
4514,1,1.0
1293,1,1.0
4497,1,1.0
4444,1,1.0
3072,1,1.0
7522,1,1.0
8119,1,1.0
8115,1,1.0
2898,1,1.0
7791,1,1.0
7823,1,1.0
2927,1,1.0
2931,1,1.0
2658,1,1.0
3635,1,1.0
7325,1,1.0
1905,1,1.0
7270,1,1.0
7485,1,1.0
7428,1,1.0
2091,1,1.0
7381,1,1.0
9861,1,1.0
5625,1,1.0
5579,1,1.0
673,1,1.0
677,1,1.0
920,1,1.0
9564,1,1.0
925,1,1.0
9349,1,1.0
6045,1,1.0000000000000002
8816,1,1.4142135623730951
3294,1,1.4142135623730951
5652,1,2.0
5431,1,2.0
9633,1,2.0
532,1,2.0
3108,1,2.0
187,1,2.0
1595,1,2.0
9766,1,2.0
1284,1,2.0
2346,1,2.0
5684,1,2.0
4412,1,2.0
7444,1,2.0
740,1,2.0
1388,1,2.0
4435,1,2.0
2282,1,2.0
2317,1,2.0
5658,1,2.0
7922,1,2.0
1029,1,2.0
6393,1,2.0
3091,1,2.0
3133,1,2.0
824,1,2.0
4695,1,2.0
8328,1,2.0
4272,1,2.0
6893,1,2.0
1894,1,2.0
5329,1,2.0
5249,1,2.0
3996,1,2.0
3489,1,2.0
4028,1,2.0
977,1,2.0000000000000004
1639,1,2.0000000000000004
1177,1,2.0000000000000004
3314,1,2.0000000000000004
6314,1,2.000000000000001
6221,1,2.23606797749979
7203,1,2.23606797749979
3524,1,2.23606797749979
7188,1,2.23606797749979
7239,1,2.23606797749979
3417,1,2.23606797749979
7675,1,2.23606797749979
6538,1,2.23606797749979
3936,1,2.23606797749979
1942,1,2.23606797749979
1586,1,2.23606797749979
891,1,2.23606797749979
1605,1,2.23606797749979
1465,1,2.23606797749979
1624,1,2.23606797749979
628,1,2.23606797749979
436,1,2.23606797749979
728,1,2.23606797749979
1874,1,2.23606797749979
2281,1,2.23606797749979
2266,1,3.0
4124,1,3.0
9293,1,3.0
3934,1,3.0
2025,1,3.0
613,1,3.0
4009,1,3.0
2553,1,3.0
1265,1,3.0
6647,1,3.0
1362,1,3.0
2707,1,3.0
3254,1,3.0
4689,1,3.0
5462,1,3.0
1278,1,3.0
4406,0,1.0
