datapoint,attr_val,score
4571,1,0.9999999999999998
546,1,1.0
4408,1,1.0
9104,1,1.0
6619,1,1.0
8785,1,1.0
8758,1,1.0
7196,1,1.0
1582,1,1.0
4660,1,1.0
1135,1,1.0
4747,1,1.0
1196,1,1.0
4525,1,1.0
8053,1,1.0
3122,1,1.0
2524,1,1.0
3072,1,1.0
3150,1,1.0
3271,1,1.0
2389,1,1.0
8115,1,1.0
7791,1,1.0
2770,1,1.0
2927,1,1.0
2613,1,1.0
1945,1,1.0
3337,1,1.0
2308,1,1.0
3289,1,1.0
2188,1,1.0
8288,1,1.0
7399,1,1.0
209,1,1.0
5448,1,1.0
5001,1,1.0
5206,1,1.0
5760,1,1.0
447,1,1.0
5640,1,1.0
369,1,1.0
246,1,1.0
367,1,1.0
5521,1,1.0
6312,1,1.0
5878,1,1.0
5889,1,1.0
6194,1,1.0
9907,1,1.0
5808,1,1.0
6228,1,1.0
8816,1,1.4142135623730951
3523,1,1.4142135623730951
1357,1,1.4142135623730951
2916,1,2.0
532,1,2.0
2831,1,2.0
5851,1,2.0
1595,1,2.0
641,1,2.0
4518,1,2.0
6637,1,2.0
2203,1,2.0
4394,1,2.0
7453,1,2.0
3332,1,2.0
2648,1,2.0
9282,1,2.0
9981,1,2.0
3091,1,2.0
4601,1,2.0
3061,1,2.0
5192,1,2.0
8646,1,2.0
9596,1,2.0
419,1,2.0
6248,1,2.0
8654,1,2.0
3811,1,2.0
1671,1,2.0
5136,1,2.0
1623,1,2.0
226,1,2.0000000000000004
6747,1,2.000000000000001
8996,1,2.000000000000001
6221,1,2.23606797749979
2891,1,2.23606797749979
3505,1,2.23606797749979
3496,1,2.23606797749979
4312,1,2.23606797749979
4295,1,2.23606797749979
6941,1,2.23606797749979
5732,1,2.23606797749979
7144,1,2.23606797749979
3936,1,2.23606797749979
6068,1,2.23606797749979
3576,1,2.23606797749979
1942,1,2.23606797749979
617,1,2.23606797749979
9573,1,2.23606797749979
1274,1,2.23606797749979
8514,1,2.8284271247461903
7148,1,3.0
2027,1,3.0
2062,1,3.0
6211,1,3.0
8631,1,3.0
2276,1,3.0
9902,1,3.0
4168,0,1.0
3940,0,1.0
115,1,3.0
8481,0,1.0
6952,1,3.0
3784,0,1.0
1121,1,3.0
7209,0,1.0
3186,1,3.0
8592,0,1.0
1278,1,3.0
4671,0,1.0
5955,1,3.0
4418,0,1.0
1460,1,3.0
3145,0,1.0
445,1,4.0
3208,0,1.0
8091,0,1.0
5838,1,4.0
2424,0,1.0
2991,1,4.0
2653,0,1.0
1569,1,4.0
9553,0,1.0
4138,1,4.0
4895,0,1.0
4215,1,4.0
9320,0,1.0
4399,1,4.0
6021,0,1.0
2725,1,4.0
6345,0,1.0
2111,1,4.0
7326,0,1.0000000000000002
3388,1,4.0
2618,0,1.0000000000000002
2423,0,1.0000000000000002
2160,1,4.0
689,0,1.4142135623730951
8027,1,4.0
4088,0,1.4142135623730951
771,1,4.0
8714,0,1.4142135623730951
2369,1,4.000000000000001
4866,0,1.4142135623730951
1176,1,4.123105625617661
52,0,2.0
1386,1,4.123105625617661
1762,0,2.0
3146,1,4.123105625617661
9736,0,2.0
4839,1,4.123105625617661
2849,0,2.0
1282,1,4.47213595499958
7805,0,2.0
5785,1,5.0
7860,0,2.0
3284,0,2.0
182,1,5.0
603,0,2.0
5711,1,5.0
3207,0,2.0
602,1,5.0
3192,0,2.0
636,1,5.0
2227,0,2.0
818,1,5.0
6069,0,2.0
6299,1,5.0
2721,0,2.0
412,1,5.0
1153,0,2.0
474,1,5.0
8017,0,2.0
5461,1,5.0
7955,0,2.0
3232,1,5.0
2629,0,2.0
3170,1,5.0
3048,0,2.0
1962,0,2.0
3418,1,5.0
1864,0,2.0
4221,1,5.0
1744,0,2.0
3651,1,5.0
1721,0,2.0
2261,1,5.0
1622,0,2.0000000000000004
8733,1,5.0
559,0,2.0000000000000004
1951,1,5.0
1210,0,2.0000000000000004
2897,1,5.0
2170,0,2.0000000000000004
1730,1,5.0
3708,0,2.000000000000001
7114,1,5.0
6378,0,2.23606797749979
2776,1,5.0
645,0,2.23606797749979
8507,1,5.0
1231,0,2.23606797749979
4461,1,5.0
8856,0,2.23606797749979
25,0,2.23606797749979
1795,1,5.0
4333,0,2.8284271247461903
2998,1,5.0
1015,0,2.8284271247461903
6357,1,5.0990195135927845
8638,0,2.8284271247461903
1393,1,5.0990195135927845
5812,0,2.8284271247461903
2893,1,5.0990195135927845
1025,0,2.9999999999999982
2122,1,5.0990195135927845
2020,0,2.9999999999999987
5208,1,5.385164807134505
3990,0,2.9999999999999987
4713,1,5.385164807134505
1997,0,3.0
1438,1,5.385164807134505
4604,0,3.0
1661,1,5.385164807134505
2919,0,3.0
8933,1,5.385164807134505
428,0,3.0
985,1,5.385164807134505
4734,0,3.0
9103,1,5.830951894845301
9607,0,3.0
2601,1,5.830951894845301
9603,0,3.0
3747,1,11.224972160321824
7017,0,4.0
1368,1,16.792855623746664
9588,0,4.0
7347,1,20.09975124224178
666,0,4.0
4344,1,23.3452350598575
1855,0,4.0
2314,0,4.123105625617661
7760,1,30.01666203960727
2610,0,4.123105625617661
6511,1,40.0
24,0,5.0
2212,1,40.01249804748511
1113,0,5.0
9404,1,50.0
1904,0,5.0
1051,1,50.009999000199954
6109,0,5.0990195135927845
3237,1,57.227615711297986
1223,0,10.0
29,1,59.211485372349856
7120,0,10.04987562112089
449,1,69.02897942168927
668,0,20.0
2102,1,70.02856560004639
7593,0,30.0
9162,1,80.02499609497022
2500,0,30.01666203960727
7660,1,80.38656604184555
310,0,40.0
7832,1,90.02221947941521
4220,0,78.00640999302556
3907,1,96.13012014972206
3010,0,90.16096716428899
4837,1,100.01999800039991
8952,1,101.9803902718557
3052,0,115.1086443322134
3670,1,130.034610777285
6740,0,131.0953851209111
1469,1,137.71347065556077
9178,1,150.0
3410,0,150.01666574084362
3997,1,156.0929210438449
6239,0,160.00312496948303
2036,1,170.0
9197,0,170.0029411510283
5763,1,180.0
3424,1,180.00277775634464
5202,0,181.06904760339359
1354,1,202.0396000787964
3911,0,220.0022727155336
616,1,221.05655384991417
4228,1,226.71788636982305
4784,1,270.04629232781554
4782,0,270.60303028606313
3015,1,287.0505182019361
6572,0,290.0
6583,0,290.00344825536126
9150,1,300.00166666203705
1008,1,300.0083332175958
6770,1,300.0266654815868
9839,1,313.21558071079414
2401,1,321.0389384482823
9,1,330.03939158833754
5133,1,373.0388719691287
5986,0,380.0
7013,1,380.00526312144683
7311,0,470.0
2393,0,470.0010638285832
526,1,500.0
5647,1,510.00392155355036
8575,0,520.0
1515,0,550.0009090901577
7538,0,570.0
1819,1,577.0
1923,1,580.0
8868,1,580.0034482656116
1488,1,600.0008333327546
2620,1,610.0073770045736
5345,1,610.0131146131205
2356,0,620.0209673873941
4447,1,640.0007812495231
7808,1,680.0029411701098
1647,0,690.0007246373007
6958,0,700.0
8126,1,710.0176054155278
8033,0,720.0006944441095
3793,1,730.0109588218522
4180,0,780.0006410253776
8387,1,807.7901955334689
1050,1,810.0055555365037
2940,0,820.0
2608,1,830.0
7901,0,860.0029069718311
894,1,870.0051723984174
5375,0,890.0
4089,0,890.0005617975755
8820,0,998.0045090078502
3175,1,1020.3999215993698
9687,0,1110.0
201,1,1110.1013467247033
7458,0,1200.0
9822,1,1410.0
834,0,1470.005442166797
9656,1,1480.0
7505,1,1480.0773628429022
3703,0,1500.0003333332966
1861,0,1530.0084967084333
7412,1,1550.0012903220434
4207,0,1560.0080127999345
9796,0,1590.0053459029627
4462,0,1641.0
8012,1,1660.00271084116
8621,0,1692.9559947027567
2798,1,1876.2795633913406
8776,1,1970.0010152281648
4040,1,2105.445558545744
2611,1,2200.4810837632763
8696,0,2220.0
1506,1,2333.088939582029
6219,1,2352.127547561994
3554,1,2430.071809638555
2551,0,2432.8224349508123
4808,1,2550.3013547422197
1824,1,2580.0
7142,1,2590.0001930501858
1156,0,2670.0
6521,1,2670.000187265911
4080,0,2870.0001742160225
6509,0,2942.057103456695
1023,0,3220.0001552794997
2269,0,3450.0
5390,0,3640.0
4968,1,3748.481425857677
4457,1,3754.111878993486
368,0,3851.2682326734916
1770,1,4050.0782708486017
9899,0,4140.0
6875,0,4480.000558035678
4986,0,4500.0
5733,1,4600.0
3806,0,4712.303046282147
7361,1,4812.6603869377695
1943,1,5376.290914747825
9173,1,5583.7818725304805
4410,1,5619.381638579106
8120,1,6134.578469626093
5463,1,6810.740708616061
2906,0,6875.605791492121
1339,1,7025.037437622664
5084,1,7250.0
2734,0,7760.683603910161
1916,0,8030.33187359028
7424,0,8990.0
931,1,9441.191662073174
