datapoint,attr_val,score
9198,1,1.0
2374,1,1.0
4408,1,1.0
3035,1,1.0
9104,1,1.0
586,1,1.0
4384,1,1.0
1464,1,1.0
3969,1,1.0
3875,1,1.0
8454,1,1.0
7207,1,1.0
1598,1,1.0
6535,1,1.0
4676,1,1.0
986,1,1.0
9223,1,1.0
6685,1,1.0
8051,1,1.0
7866,1,1.0
2894,1,1.0
7791,1,1.0
7823,1,1.0
2888,1,1.0
7679,1,1.0
1964,1,1.0
7381,1,1.0
5183,1,1.0
5433,1,1.0
5021,1,1.0
6161,1,1.0
5376,1,1.0
5064,1,1.0
6305,1,1.0
5090,1,1.0
9433,1,1.0
9938,1,1.0
9935,1,1.0
562,1,1.0
5919,1,1.0
9976,1,1.0
6010,1,1.0
6002,1,1.0
135,1,1.0
4916,1,1.0
4907,1,1.0000000000000002
3008,1,1.4142135623730951
7,1,1.4142135623730951
3843,1,2.0
4482,1,2.0
3529,1,2.0
2354,1,2.0
2666,1,2.0
260,1,2.0
4678,1,2.0
641,1,2.0
4513,1,2.0
2346,1,2.0
4517,1,2.0
2390,1,2.0
9803,1,2.0
4412,1,2.0
4435,1,2.0
7491,1,2.0
5984,1,2.0
7838,1,2.0
9981,1,2.0
78,1,2.0
7994,1,2.0
9357,1,2.0
7611,1,2.0
2501,1,2.0
7150,1,2.0
4257,1,2.0
3774,1,2.0
8286,1,2.0
9177,1,2.0000000000000004
7793,1,2.0000000000000004
7290,1,2.0000000000000004
5650,1,2.000000000000001
4312,1,2.23606797749979
7675,1,2.23606797749979
2158,0,1.0
7356,1,2.23606797749979
9725,0,1.0
3566,1,2.23606797749979
6053,0,1.0
5157,1,2.23606797749979
4209,0,1.0
1716,0,1.0
1942,1,2.23606797749979
1183,0,1.0
2079,1,2.23606797749979
1401,0,1.0
1465,1,2.23606797749979
9000,0,1.0
53,1,2.23606797749979
3100,0,1.0
9321,1,2.23606797749979
8003,0,1.0
8449,1,2.23606797749979
3208,0,1.0
3761,1,3.0
2900,0,1.0
7103,1,3.0
2326,0,1.0
9529,0,1.0
3516,1,3.0
85,0,1.0
1591,1,3.0
2618,0,1.0000000000000002
1589,1,3.0
3900,0,1.4142135623730951
4868,1,3.0
5788,0,1.4142135623730951
9478,1,3.0
3817,0,2.0
7985,1,3.0
9216,0,2.0
1265,1,3.0
4656,0,2.0
266,1,3.0
5189,0,2.0
4590,1,3.0
5355,0,2.0
8451,0,2.0
169,1,3.0
7520,0,2.0
4689,1,3.0
6051,0,2.0
8,1,3.0
7449,0,2.0
3212,1,3.0
1392,0,2.0
1278,1,3.0
3373,0,2.0
2007,1,3.0000000000000004
4451,0,2.0
445,1,4.0
5849,0,2.0
582,1,4.0
4616,0,2.0
4763,1,4.0
3048,0,2.0
5838,1,4.0
6012,0,2.0
3665,0,2.0
1109,1,4.0
1870,0,2.0
4062,1,4.0
6182,0,2.0
4382,1,4.0
1708,0,2.0
650,1,4.0
3987,0,2.0
1998,1,4.0
4044,0,2.0
2325,1,4.0
2032,0,2.0
1842,1,4.0
7119,0,2.0
2456,1,4.0
1721,0,2.0
1822,1,4.0
4853,0,2.0000000000000004
2445,1,4.000000000000001
4143,0,2.0000000000000004
2513,1,4.123105625617661
5077,0,2.23606797749979
647,0,2.23606797749979
1353,1,4.123105625617661
9558,0,2.23606797749979
4569,1,4.47213595499958
1142,0,2.23606797749979
1679,1,4.47213595499958
5543,0,2.8284271247461903
5176,1,4.47213595499958
1025,0,2.9999999999999982
4419,1,4.47213595499958
9079,0,2.9999999999999982
6656,1,5.0
2391,0,2.9999999999999982
602,1,5.0
6707,0,2.9999999999999987
6419,1,5.0
4231,0,2.9999999999999987
560,1,5.0
1932,0,3.0
5309,1,5.0
3634,0,3.0
6382,1,5.0
9585,0,3.0
4875,1,5.0
5840,0,3.0
2733,0,3.0
323,1,5.0
5767,0,3.0
5478,1,5.0
9883,0,3.0
412,1,5.0
7494,0,3.0
5461,1,5.0
7386,0,3.1622776601683773
8360,1,5.0
4806,0,3.1622776601683777
7241,1,5.0
5048,0,3.1622776601683777
1950,1,5.0
3368,0,3.1622776601683777
3418,1,5.0
8353,0,3.1622776601683795
2136,1,5.0
2113,0,4.0
2068,1,5.0
3234,0,4.0
7355,1,5.0
358,0,4.0
7981,1,5.0
2975,0,4.0
1372,1,5.0
2661,0,4.0
2628,1,5.0
9588,0,4.0
7264,1,5.0990195135927845
7232,0,4.0
1306,1,5.0990195135927845
7146,0,4.0
8122,0,5.0
4977,1,5.0990195135927845
2482,1,5.0990195135927845
3117,1,5.0990195135927845
2786,1,5.0990195135927845
2764,1,5.0990195135927845
8716,1,5.0990195135927845
5331,1,5.0990195135927845
2240,1,5.0990195135927845
3295,1,5.0990195135927845
7499,1,5.0990195135927845
5208,1,5.385164807134505
1438,1,5.385164807134505
2395,1,6.0827625302982185
4321,1,6.324555320336759
1853,1,7.874007874011811
6855,1,10.0
6112,1,10.246950765959598
7259,0,10.392304845413264
5877,1,13.038404810405297
7476,1,13.152946437965904
6096,0,29.017236257093817
4803,1,30.28200785945344
8162,0,38.01315561749642
6511,1,40.0
5231,0,40.32369030731191
4351,0,41.20679555607303
7200,1,43.289721643826724
4185,1,47.275786614291256
2581,1,50.039984012787215
1500,1,50.24937810560446
7075,0,54.04627646748664
6546,0,70.0
1556,1,80.15609770940699
2259,1,80.28698524667621
4467,0,84.1486779456457
1277,1,90.09439494219386
3907,1,96.13012014972206
3924,1,99.12618221237013
5142,0,100.01999800039991
3733,1,100.04498987955368
2671,0,110.01818031580055
4056,1,110.11357772772621
3159,1,113.13266548614507
2974,1,116.10770861575041
5795,1,116.7261752992875
2080,1,118.12705024675762
1845,0,120.0
2634,1,124.10076550932313
1914,1,130.01922934704695
836,1,140.0
3334,1,150.22649566571138
1473,0,168.0029761641144
4121,0,169.08577704821894
1769,1,170.01176429882727
5202,0,181.06904760339359
1717,0,181.0718089598709
8393,1,193.4218188312787
191,1,200.00999975001253
2199,0,219.0205469813277
1402,1,223.26665671344657
3981,1,240.00833318866242
4873,1,250.0
2415,0,267.06179060284904
1124,1,270.4163456597992
1784,0,290.0
9150,1,300.00166666203705
2115,1,320.0
2686,0,330.0
3855,1,350.0
767,0,350.00571423906786
4564,0,361.3876035505369
3339,1,368.94715068692426
1900,0,396.01136347332255
6192,0,409.0305612053945
1226,1,440.00113636216895
5998,1,447.02796333115447
6065,0,450.0011111097394
4568,0,452.0276540212999
4927,1,470.0042552998855
1417,0,499.0340669733881
8575,0,520.0
2844,1,530.0037735714718
7433,0,564.2348801695974
3336,0,570.0008771923075
