datapoint,attr_val,score
6963,1,1.0
4170,1,1.0
7143,1,1.0
8421,1,1.0
9118,1,1.0
4622,1,1.0
9096,1,1.0
6731,1,1.0
1422,1,1.0
4340,1,1.0
1212,1,1.0
6670,1,1.0
7210,1,1.0
8050,1,1.0
3115,1,1.0
2483,1,1.0
2398,1,1.0
3169,1,1.0
2751,1,1.0
7968,1,1.0
2584,1,1.0
7963,1,1.0
7325,1,1.0
7212,1,1.0
2253,1,1.0
3337,1,1.0
2188,1,1.0
3502,1,1.0
2184,1,1.0
5727,1,1.0
5724,1,1.0
457,1,1.0
6035,1,1.0
9804,1,1.0
5625,1,1.0
5097,1,1.0
673,1,1.0
5858,1,1.0
9938,1,1.0
72,1,1.0
562,1,1.0
5230,1,1.0
848,1,1.0
3432,1,1.4142135623730951
1157,1,2.0
7764,1,2.0
4788,1,2.0
6146,1,2.0
5520,1,2.0
1447,1,2.0
5652,1,2.0
2916,1,2.0
2831,1,2.0
7637,1,2.0
7252,1,2.0
760,1,2.0
2447,1,2.0
7590,1,2.0
3165,1,2.0
9803,1,2.0
5596,1,2.0
3279,1,2.0
1002,1,2.0
6488,1,2.0
990,1,2.0
7606,1,2.0
6603,1,2.0
7978,1,2.0
4695,1,2.0
5508,1,2.0
9525,1,2.0
3683,1,2.0
8724,1,2.0
1937,1,2.0
2120,1,2.0
339,1,2.0
9672,1,2.0
379,1,2.0
4050,1,2.0000000000000004
1639,1,2.0000000000000004
1695,1,2.000000000000001
5275,1,2.000000000000001
4613,1,2.23606797749979
7287,1,2.23606797749979
3684,1,2.23606797749979
5773,1,2.23606797749979
7308,0,1.0
7356,1,2.23606797749979
3363,0,1.0
4209,0,1.0
7123,1,2.23606797749979
4093,0,1.0
3566,1,2.23606797749979
3915,0,1.0
3892,1,2.23606797749979
4325,0,1.0
6897,1,2.23606797749979
1191,0,1.0
644,1,2.23606797749979
3145,0,1.0
728,1,2.23606797749979
2693,0,1.0
1331,1,2.23606797749979
2326,0,1.0
2266,1,3.0
7323,0,1.0
3382,0,1.0
3467,1,3.0
8184,0,1.0
6965,1,3.0
2168,0,1.0
8366,1,3.0
4865,0,1.0
1626,1,3.0
4995,0,1.0
9746,1,3.0
5639,0,1.0
2587,1,3.0
5037,0,1.0
4590,1,3.0
5318,0,1.0
2723,1,3.0
503,0,1.0
3254,1,3.0
531,0,1.0
5904,0,1.0
7351,1,3.1622776601683795
6021,0,1.0
3699,1,4.0
9502,0,1.0
6358,1,4.0
5653,0,1.4142135623730951
1745,1,4.0
913,0,1.4142135623730951
4092,1,4.0
3430,0,1.7320508075688772
594,1,4.0
5113,0,2.0
3605,1,4.0
2849,0,2.0
75,1,4.0
5291,0,2.0
2698,1,4.0
7813,0,2.0
1846,1,4.0
7547,0,2.0
3002,0,2.0
1909,1,4.0
160,0,2.0
262,1,4.000000000000001
2410,0,2.0
2369,1,4.000000000000001
963,0,2.0
3440,1,4.000000000000001
4616,0,2.0
67,1,4.000000000000001
7927,0,2.0
235,1,4.123105625617661
1792,0,2.0
4839,1,4.123105625617661
8349,0,2.0
7352,1,4.123105625617661
3987,0,2.0
3653,1,4.123105625617661
3527,0,2.0
4169,1,4.123105625617661
5343,0,2.0000000000000004
4569,1,4.47213595499958
4853,0,2.0000000000000004
3017,0,2.23606797749979
1679,1,4.47213595499958
6329,0,2.23606797749979
48,1,5.0
189,0,2.23606797749979
960,1,5.0
795,0,2.23606797749979
976,1,5.0
7414,0,2.9999999999999987
4960,1,5.0
8480,0,2.9999999999999987
818,1,5.0
7533,0,2.9999999999999987
855,1,5.0
6346,0,2.9999999999999987
6382,1,5.0
1756,0,2.9999999999999987
4603,1,5.0
366,0,3.0
5494,1,5.0
3713,0,3.0
5486,1,5.0
1866,0,3.0
2824,1,5.0
8466,0,3.0
678,0,3.0
