datapoint,attr_val,score
9104,1,1.0
2124,1,1.0
7886,1,1.0
1456,1,1.0
4225,1,1.0
1464,1,1.0
3787,1,1.0
1694,1,1.0
4623,1,1.0
6405,1,1.0
9226,1,1.0
6764,1,1.0
4387,1,1.0
8887,1,1.0
9080,1,1.0
1228,1,1.0
8358,1,1.0
3181,1,1.0
7974,1,1.0
3043,1,1.0
2744,1,1.0
2857,1,1.0
2851,1,1.0
7823,1,1.0
2888,1,1.0
7963,1,1.0
3000,1,1.0
3655,1,1.0
3752,1,1.0
9277,1,1.0
7270,1,1.0
7500,1,1.0
2230,1,1.0
2253,1,1.0
7428,1,1.0
7380,1,1.0
209,1,1.0
422,1,1.0
6324,1,1.0
457,1,1.0
5104,1,1.0
5101,1,1.0
5521,1,1.0
9285,1,1.0
606,1,1.0
9310,1,1.0
925,1,1.0
6045,1,1.0000000000000002
8816,1,1.4142135623730951
3523,1,1.4142135623730951
7747,1,1.4142135623730951
6303,1,1.4142135623730951
6969,1,2.0
2666,1,2.0
7252,1,2.0
4678,1,2.0
2355,1,2.0
4993,1,2.0
6638,1,2.0
1248,1,2.0
4472,1,2.0
3303,1,2.0
4437,1,2.0
6455,1,2.0
2648,1,2.0
2657,1,2.0
5984,1,2.0
7788,1,2.0
9981,1,2.0
1068,1,2.0
1965,1,2.0
646,1,2.0
9596,1,2.0
5329,1,2.0
6795,1,2.0
1419,1,2.0
2078,1,2.0
6093,1,2.0
9672,1,2.0
379,1,2.0
2064,1,2.0
6274,1,2.0
3832,1,2.0000000000000004
7389,1,2.0000000000000004
9233,1,2.2360679774997867
4423,1,2.23606797749979
7203,1,2.23606797749979
3349,1,2.23606797749979
7188,1,2.23606797749979
4613,1,2.23606797749979
3391,1,2.23606797749979
3395,1,2.23606797749979
3417,1,2.23606797749979
6255,1,2.23606797749979
5500,1,2.23606797749979
6897,1,2.23606797749979
9456,1,2.23606797749979
234,1,2.23606797749979
53,1,2.23606797749979
2730,1,2.23606797749979
8709,1,2.23606797749979
4816,1,3.0
3442,1,3.0
2134,1,3.0
3934,1,3.0
5019,1,3.0
261,1,3.0
9042,1,3.0
148,1,3.0
3369,0,1.0
3233,1,3.0
6053,0,1.0
6952,1,3.0
1546,0,1.0
3915,0,1.0
3212,1,3.0
8477,0,1.0
2231,1,3.0000000000000013
8564,0,1.0
4138,1,4.0
4715,0,1.0
4305,1,4.0
1350,0,1.0
9258,1,4.0
9068,0,1.0
1220,0,1.0
5271,1,4.0
4463,0,1.0
7944,1,4.0
8003,0,1.0
2255,1,4.0
2348,0,1.0
3421,1,4.0
3477,0,1.0
1842,1,4.0
9875,0,1.0
9708,0,1.0
7257,1,4.0
7326,0,1.0000000000000002
262,1,4.000000000000001
2728,0,1.0000000000000002
4743,1,4.000000000000001
604,0,1.4142135623730951
1176,1,4.123105625617661
2042,0,1.4142135623730951
8821,1,4.123105625617661
6561,0,1.4142135623730951
8324,1,4.123105625617661
7616,0,1.4142135623730951
5653,0,1.4142135623730951
97,1,4.123105625617661
4866,0,1.4142135623730951
9286,1,4.123105625617661
5780,0,2.0
1912,1,4.47213595499958
3167,0,2.0
9987,1,5.0
4656,0,2.0
9895,1,5.0
6076,0,2.0
479,0,2.0
9041,1,5.0
1536,0,2.0
26,1,5.0
9067,0,2.0
960,1,5.0
1450,0,2.0
5288,1,5.0
7534,0,2.0
6382,1,5.0
6051,0,2.0
5528,1,5.0
8608,0,2.0
4417,0,2.0
323,1,5.0
5790,0,2.0
1058,1,5.0
8004,0,2.0
8179,1,5.0
7930,0,2.0
3206,1,5.0
9476,0,2.0
1901,1,5.0
3682,0,2.0
2342,1,5.0
3809,0,2.0
8287,0,2.0
2471,1,5.0
371,0,2.0
7245,1,5.0
1751,0,2.0
1544,1,5.0
2051,0,2.0
2009,1,5.0
5944,0,2.0000000000000004
1600,1,5.0
5551,0,2.0000000000000004
2261,1,5.0
7199,0,2.23606797749979
3465,0,2.23606797749979
3597,1,5.0
6974,0,2.23606797749979
8204,1,5.0
5077,0,2.23606797749979
3964,1,5.0
3139,0,2.23606797749979
1968,1,5.0990195135927845
9074,0,2.23606797749979
2623,1,5.0990195135927845
2172,0,2.23606797749979
3486,1,5.0990195135927845
1629,0,2.23606797749979
1636,0,2.23606797749979
441,1,5.0990195135927845
8638,0,2.8284271247461903
2863,1,5.385164807134505
2020,0,2.9999999999999987
3045,1,5.385164807134505
1625,0,2.9999999999999987
1024,1,5.385164807134505
9064,0,2.9999999999999987
4008,1,5.830951894845301
1812,0,3.0
4144,1,6.4031242374328485
4156,0,3.0
7626,0,3.0
6559,1,17.11724276862369
203,0,3.0
1080,1,20.02498439450079
2650,0,3.0
