datapoint,attr_val,score
7428,1,1.0
5557,1,1.0
8111,1,1.0
8201,1,1.0
7886,1,1.0
6738,1,1.0
6406,1,1.0
6539,1,1.0
6467,1,1.0
2591,1,1.0
7210,1,1.0
1060,1,1.0
5727,1,1.0
7005,1,1.0
1196,1,1.0
5894,1,1.0
6959,1,1.0
5818,1,1.0
4444,1,1.0
8894,1,1.0
4170,1,1.0
2253,1,1.0
2851,1,1.0
9302,1,1.0
9306,1,1.0
4086,1,1.0
9096,1,1.0
9223,1,1.0
9436,1,1.0
258,1,1.0
4623,1,1.0
2004,1,1.0
9995,1,1.0
4857,1,1.0
8288,1,1.0
2713,1,1.0
4572,1,1.0
447,1,1.0
2098,1,1.0
4050,1,1.4142135623730951
1550,1,1.4142135623730951
5385,1,1.4142135623730951
5462,1,1.4142135623730951
1671,1,1.4142135623730951
4337,1,1.4142135623730951
8134,1,1.4142135623730951
8072,1,1.4142135623730951
7994,1,1.4142135623730951
8429,1,1.4142135623730951
863,1,1.4142135623730951
7793,1,1.4142135623730951
9525,1,1.4142135623730951
63,1,1.4142135623730951
8816,1,1.4142135623730951
9282,1,1.4142135623730951
268,1,1.4142135623730951
6769,1,1.4142135623730951
7290,1,1.4142135623730951
7148,1,1.4142135623730951
7252,1,1.4142135623730951
3248,1,1.4142135623730951
1110,1,1.4142135623730951
6647,1,1.4142135623730951
6267,1,2.0
717,1,2.0
6625,1,2.23606797749979
3695,1,2.23606797749979
53,1,2.23606797749979
6255,1,2.23606797749979
7916,1,2.23606797749979
1605,1,2.23606797749979
5518,1,2.23606797749979
5599,1,2.23606797749979
7675,1,2.23606797749979
2708,1,2.23606797749979
8439,1,2.23606797749979
1050,1,2.449489742783178
5711,1,2.8284271247461903
4276,1,2.8284271247461903
899,1,3.0
9234,1,3.0
5359,1,3.1622776601683795
9514,1,3.3166247903554
3106,1,3.3166247903554
5486,1,3.3166247903554
8132,1,3.3166247903554
5467,0,1.0
2776,1,3.3166247903554
3402,0,1.0
4122,1,3.3166247903554
5074,0,1.0
6021,0,1.0
2342,1,3.3166247903554
7308,0,1.0
560,1,3.3166247903554
1031,0,1.0
4875,1,3.4641016151377544
1185,0,1.0
4709,1,3.741657386773941
3560,0,1.0
4789,1,3.741657386773941
9439,0,1.0
5323,1,3.741657386773941
8395,0,1.0
7869,1,3.741657386773941
3817,0,1.4142135623730951
8628,1,5.0
6249,0,1.4142135623730951
9437,1,5.385164807134505
3623,0,1.4142135623730951
4889,0,1.4142135623730951
2298,1,5.47722557505166
4985,0,1.4142135623730951
1872,1,7.071067811865476
4953,0,1.4142135623730951
7611,1,9.055385138137416
4946,0,1.4142135623730951
6220,1,9.110433579144301
6315,0,1.4142135623730951
9159,1,11.180339887498945
603,0,1.4142135623730951
960,1,11.489125293076055
2677,0,1.4142135623730951
8204,1,11.489125293076055
767,0,1.4142135623730951
3573,1,12.083045973594572
479,0,1.4142135623730951
9213,0,1.4142135623730951
2069,1,12.206555615733702
1082,0,1.4142135623730951
3098,1,13.07669683062202
6933,0,1.7320508075688772
4829,1,14.0
4773,0,1.7320508075688772
1080,1,14.035668847618199
543,0,1.7320508075688772
3424,1,14.035668847618199
2006,0,1.7320508075688772
6380,1,15.0
4331,0,1.7320508075688772
5545,1,16.73320053068151
6707,0,1.7320508075688772
2103,1,18.05547008526779
486,0,1.7320508075688772
9304,1,19.131126469708992
2919,0,1.7320508075688772
7851,0,1.7320508075688772
9365,1,20.12461179749811
1728,0,1.7320508075688772
594,1,21.142374511865974
1427,0,1.7320508075688772
9236,1,22.0454076850486
3239,0,2.0
1458,1,24.041630560342607
1384,0,2.23606797749979
3294,1,25.019992006393608
8150,0,2.23606797749979
3287,1,27.018512172212592
3066,0,2.449489742783178
8420,1,27.03701166919155
1231,0,2.449489742783178
566,1,27.03701166919155
5386,0,3.0
5331,1,28.21347195933177
928,0,3.4641016151377544
3081,1,30.01666203960727
6875,0,4.123105625617661
1009,0,4.358898943540674
7747,1,30.01666203960727
5408,0,5.0
1500,1,33.166247903554
7780,0,5.830951894845301
3124,1,34.044089061098404
9502,0,9.0
6114,1,34.07345007480164
9851,0,12.369316876852979
3178,1,37.0
9358,0,17.0
3752,1,37.0
5951,0,17.029386365926403
1284,1,37.02701716314724
6432,0,17.146428199482248
3733,1,37.04051835490427
9874,0,19.235384061671343
1416,1,37.40320841853009
887,0,20.0
5546,1,38.01315561749642
2882,0,23.0
5094,1,38.06573262134856
4536,0,23.065125189341593
6724,0,27.03701166919155
4134,1,38.11823710509184
4471,0,27.09243436828813
1419,1,43.01162633521314
4630,0,27.23967694375247
4543,1,43.04648650006177
2686,0,28.0
692,1,44.0
3044,0,29.18903903865285
6408,1,44.01136216933078
3563,0,30.0
424,1,45.0
7728,0,31.048349392520052
7545,1,45.0
1150,0,33.015148038438355
3229,1,46.05431575867782
2755,0,33.015148038438355
6142,1,48.020828814171885
2778,0,38.0
3282,1,50.009999000199954
7955,0,39.02563260217571
4927,1,50.039984012787215
9082,0,43.01162633521314
1002,1,50.049975024968795
2138,0,43.02324952859791
6329,0,43.034869582700026
4529,1,51.13707070218239
3026,0,43.034869582700026
7131,1,53.11308689955801
2129,0,43.104524124504614
2613,1,54.0
3291,0,48.01041553663122
7156,1,55.04543577809154
7813,0,48.020828814171885
2285,1,59.00847396772772
5908,0,51.03920062069939
7038,1,59.016946718718
884,0,57.01754116059373
266,1,60.01666435249463
2923,0,58.05170109479997
2794,1,60.1664358259653
8017,0,60.09159675029446
1827,1,62.04836822995429
7628,0,62.01612693485461
2055,1,69.00724599634447
5244,0,64.00781202322104
5254,1,72.07634840916955
9216,0,64.08587988004847
411,1,73.03423854604084
1156,0,64.27285585688566
808,1,73.61385739111897
1318,0,68.00735254367721
1510,1,76.02631123499285
3100,0,73.0
9891,1,76.03288762108144
3105,0,73.04108432930059
3701,1,78.02563681252464
220,0,78.02563681252464
4205,1,81.01234473831752
5814,0,78.04485889538144
3298,1,82.03657720797474
1932,0,79.012657213892
286,0,79.01898506055366
196,1,84.03570669661795
3915,0,83.05419917138447
4003,1,86.0
2466,0,85.47514258543241
7932,1,86.03487664894976
5104,1,87.02298546935747
5140,0,88.03408430829504
5970,0,90.11104260855049
5735,1,90.9450383473447
272,1,91.0274683818022
2749,1,92.0
8840,0,95.01052573267869
736,0,96.01562372864115
8246,0,97.02061636580136
790,1,98.04590761474951
3710,0,98.0
8140,1,101.06433594498112
4977,1,102.05390732353172
842,1,102.06860437960344
4305,1,103.05338422390601
1600,1,108.02777420645118
2042,0,111.009008643443
2308,1,113.03981599418852
3382,0,116.0
843,1,116.00862036935014
9839,1,117.0085466963845
1901,1,118.02118453904792
3211,1,119.08400396358866
2740,1,119.08820260630354
9235,1,125.03999360204719
990,1,127.00393694685215
7348,0,127.00393694685215
5954,0,131.06486943494812
7433,0,134.0
7453,1,135.00370365289984
4712,0,135.0074072041975
4490,1,137.0
3430,0,137.0656776877421
3308,0,137.08026845611298
1944,1,139.06473312813716
2102,1,142.05984654363104
4755,0,145.00344823486094
1846,1,146.02739469017448
1425,1,148.0
2836,0,148.01013478812862
4013,0,148.05404418657398
2568,0,148.05404418657398
3088,0,148.06079832285116
6298,0,150.0
4232,1,150.0133327407934
4230,1,151.08275877809487
428,0,153.0065358081151
2113,0,153.0620789091799
4187,0,154.0
7072,0,155.0
3376,0,157.0
3911,0,158.0
27,0,164.00304875214977
2731,1,166.05119692432208
1194,0,165.01212076693034
4304,1,170.0588133558505
8982,0,166.05420801653895
3840,1,176.00568172647155
425,0,174.0
1149,1,179.02234497402833
3065,0,180.008333140441
5208,1,181.04143172213367
978,1,181.0718089598709
1249,1,181.07457027423808
7798,0,182.03021727174857
5744,0,182.04395073717774
8476,1,183.0109286354233
2370,1,183.0136606923101
1036,1,185.07566020414458
2416,0,186.0
866,1,186.06181768433845
5299,1,187.02138915108083
6524,1,191.01047091717248
110,1,191.03402838238011
9508,0,197.03045449879062
4255,1,197.08373854785683
1053,0,199.00753754569197
