datapoint,attr_val,score
9815,1,1.0
4186,1,1.0
9510,1,1.0
8199,1,1.0
4194,1,1.0
6920,1,1.0
6784,1,1.0
3969,1,1.0
8421,1,1.0
3787,1,1.0
8606,1,1.0
6549,1,1.0
4700,1,1.0
1135,1,1.0
1160,1,1.0
6405,1,1.0
6456,1,1.0
9223,1,1.0
9096,1,1.0
8894,1,1.0
6813,1,1.0
4514,1,1.0
6670,1,1.0
1293,1,1.0
3122,1,1.0
2555,1,1.0
3150,1,1.0
7522,1,1.0
2330,1,1.0
2859,1,1.0
2931,1,1.0
9277,1,1.0
1964,1,1.0
2054,1,1.0
8196,1,1.0
7462,1,1.0
3337,1,1.0
8281,1,1.0
8244,1,1.0
422,1,1.0
213,1,1.0
627,1,1.0
6161,1,1.0
5376,1,1.0
5197,1,1.0
5634,1,1.0
708,1,1.0
9433,1,1.0
5858,1,1.0
554,1,1.0
574,1,1.0
5843,1,1.0
135,1,1.0
8154,1,1.4142135623730951
1357,1,1.4142135623730951
2889,1,2.0
7637,1,2.0
8429,1,2.0
764,1,2.0
7539,1,2.0
4394,1,2.0
8943,1,2.0
4435,1,2.0
3279,1,2.0
2904,1,2.0
7908,1,2.0
44,1,2.0
7868,1,2.0
6341,1,2.0
1965,1,2.0
1959,1,2.0
7150,1,2.0
657,1,2.0
419,1,2.0
8724,1,2.0
3774,1,2.0
609,1,2.0
1934,1,2.0
1698,1,2.0
8591,1,2.0
5564,1,2.0
6414,1,2.0000000000000004
5275,1,2.000000000000001
6597,1,2.23606797749979
7057,1,2.23606797749979
5553,1,2.23606797749979
6941,1,2.23606797749979
7670,1,2.23606797749979
5415,1,2.23606797749979
3684,1,2.23606797749979
4742,1,2.23606797749979
7356,1,2.23606797749979
407,1,2.23606797749979
1586,1,2.23606797749979
123,1,2.23606797749979
644,1,2.23606797749979
389,1,2.23606797749979
1079,1,2.23606797749979
8439,1,2.23606797749979
759,1,2.23606797749979
7422,1,3.0
700,1,3.0
3785,1,3.0
3918,1,3.0
3798,1,3.0
5019,1,3.0
2276,1,3.0
2278,1,3.0
6080,1,3.0
7749,1,3.0
1278,1,3.0
6142,1,3.0
5190,1,3.0000000000000004
1335,1,4.0
5838,1,4.0
6424,1,4.0
6466,1,4.0
9258,1,4.0
2111,1,4.0
2125,1,4.0
2965,1,4.0
