,time
0,7.724059820175171
1,10.656071186065674
2,4.442553997039795
3,1.7513861656188965
4,10.077528953552246
5,8.491377830505371
6,3.7235920429229736
7,10.518535852432251
8,13.455013036727905
9,5.526623010635376
10,7.3091418743133545
11,9.998358011245728
12,2.5119290351867676
13,9.174572944641113
14,7.1133739948272705
15,3.9784209728240967
16,17.799379348754883
17,8.997840881347656
18,1.727247953414917
19,11.998613119125366
20,7.132066249847412
21,3.2628860473632812
22,16.24307417869568
23,7.52240514755249
24,1.1185941696166992
25,10.916175842285156
26,5.051668405532837
27,1.3249731063842773
28,14.059190034866333
29,6.796499967575073
30,1.2420086860656738
31,18.201635122299194
32,10.717671155929565
33,6.3280556201934814
34,6.799875020980835
35,7.2195188999176025
36,4.7565529346466064
37,15.619311809539795
38,15.80920696258545
39,13.221593141555786
40,12.347591161727905
41,8.428996801376343
42,2.4001858234405518
43,5.860015869140625
44,5.440032958984375
45,11.82065200805664
46,19.3301100730896
47,9.136429071426392
48,2.8171849250793457
49,16.396013021469116
50,14.548834085464478
51,11.167288064956665
52,9.755362749099731
53,8.765850305557251
54,12.983556747436523
55,11.99111294746399
56,3.865384101867676
57,6.176121234893799
58,13.555278062820435
59,10.318939924240112
60,1.9353837966918945
61,15.381590127944946
62,9.174554824829102
63,3.370637893676758
64,14.38960886001587
65,7.488343238830566
66,1.2782270908355713
67,9.26107907295227
68,11.133827924728394
69,4.163721799850464
70,10.024776935577393
71,8.429348945617676
72,9.315401077270508
73,11.575707197189331
74,6.5282392501831055
75,2.443002939224243
76,2.6335811614990234
77,1.7397711277008057
78,3.437372922897339
79,12.512434005737305
80,12.302435636520386
81,0.8892297744750977
82,12.92322587966919
83,5.5872581005096436
84,10.938021898269653
85,13.044932126998901
86,6.198989152908325
87,5.244767904281616
88,8.887593984603882
89,4.279088020324707
90,1.2430598735809326
91,7.604098081588745
92,7.966129779815674
93,4.540354013442993
94,5.16408109664917
95,4.654056787490845
96,4.373511075973511
97,10.90992021560669
98,10.934395790100098
99,2.895115852355957
100,5.87017297744751
101,2.9696457386016846
102,3.056029796600342
103,11.45400333404541
104,11.051715850830078
