,time
0,0.5609500408172607
1,0.11700296401977539
2,0.12229728698730469
3,0.15328574180603027
4,0.15135693550109863
5,0.1731107234954834
6,0.1784191131591797
7,0.12079000473022461
8,0.11851096153259277
9,0.12565207481384277
10,0.13594698905944824
11,0.1501147747039795
12,0.1605541706085205
13,0.17768192291259766
14,0.10415911674499512
15,0.11693096160888672
16,0.13476300239562988
17,0.14381909370422363
18,0.15483307838439941
19,0.16590428352355957
20,0.1713111400604248
21,0.10757112503051758
22,0.13159489631652832
23,0.12906193733215332
24,0.14879179000854492
25,0.15187788009643555
26,0.16481709480285645
27,0.17348694801330566
28,0.10666608810424805
29,0.11435580253601074
30,0.1242361068725586
31,0.13861513137817383
32,0.15891098976135254
33,0.16562199592590332
34,0.1822950839996338
35,0.11975502967834473
36,0.12249302864074707
37,0.22656512260437012
38,0.23439574241638184
39,0.1680896282196045
40,0.17111802101135254
41,0.1875929832458496
42,0.11777901649475098
43,0.12184309959411621
44,0.14806199073791504
45,0.1499311923980713
46,0.16588711738586426
47,0.16595101356506348
48,0.17392611503601074
