,time
0,0.11990594863891602
1,0.1698598861694336
2,0.12919116020202637
3,0.16513681411743164
4,0.1649017333984375
5,0.17560195922851562
6,0.1903071403503418
7,0.11179018020629883
8,0.11782503128051758
9,0.12289690971374512
10,0.14849090576171875
11,0.15723705291748047
12,0.16767430305480957
13,0.1817018985748291
14,0.11016488075256348
15,0.12123799324035645
16,0.13092684745788574
17,0.14950776100158691
18,0.1556248664855957
19,0.16855406761169434
20,0.17601704597473145
21,0.11046910285949707
22,0.12722492218017578
23,0.14005589485168457
24,0.15053582191467285
25,0.15995192527770996
26,0.1711740493774414
27,0.18516802787780762
28,0.10789728164672852
29,0.11657595634460449
30,0.13589715957641602
31,0.14368820190429688
32,0.1581859588623047
33,0.16913580894470215
34,0.18674206733703613
35,0.11225771903991699
36,0.11613106727600098
37,0.12846803665161133
38,0.14624714851379395
39,0.15596795082092285
40,0.16356730461120605
41,0.17442822456359863
42,0.10864806175231934
43,0.12489104270935059
44,0.14298224449157715
45,0.14794611930847168
46,0.15990304946899414
47,0.16284918785095215
48,0.18415284156799316
