,time
0,0.0004029273986816406
1,0.0005359649658203125
2,0.0003609657287597656
3,0.001573801040649414
4,0.0006458759307861328
5,0.0003230571746826172
6,0.0004429817199707031
7,0.00032806396484375
8,0.0006539821624755859
9,0.0005819797515869141
10,0.0007181167602539062
11,0.0004220008850097656
12,0.0019278526306152344
13,0.00044083595275878906
14,0.0004801750183105469
15,0.0003731250762939453
16,0.00156402587890625
17,0.00041604042053222656
18,0.0003719329833984375
19,0.00043320655822753906
20,0.0006470680236816406
21,0.0004220008850097656
22,0.0004398822784423828
23,0.00043392181396484375
24,0.000762939453125
25,0.0004420280456542969
26,0.00044608116149902344
27,0.0003757476806640625
28,0.001773834228515625
29,0.0004360675811767578
30,0.0004069805145263672
31,0.00060272216796875
32,0.00164794921875
33,0.00034689903259277344
34,0.00044274330139160156
35,0.0004773139953613281
36,0.0019390583038330078
37,0.0004181861877441406
38,0.0003712177276611328
39,0.00043702125549316406
40,0.0008320808410644531
41,0.0003349781036376953
42,0.00030732154846191406
43,0.00037407875061035156
44,0.002560853958129883
45,0.00037670135498046875
46,0.0003628730773925781
47,0.0004680156707763672
48,0.0007519721984863281
49,0.0003571510314941406
50,0.0003719329833984375
51,0.0003349781036376953
52,0.0014240741729736328
53,0.0004520416259765625
54,0.0004410743713378906
55,0.000438690185546875
56,0.0014138221740722656
57,0.0004100799560546875
58,0.00034809112548828125
59,0.0003540515899658203
60,0.0011658668518066406
61,0.00034499168395996094
62,0.00032901763916015625
63,0.0003628730773925781
64,0.0015039443969726562
65,0.0003383159637451172
66,0.00033402442932128906
67,0.000308990478515625
68,0.0007081031799316406
69,0.00034689903259277344
70,0.0003039836883544922
71,0.000308990478515625
72,0.001985788345336914
73,0.0003457069396972656
74,0.00038909912109375
75,0.0003349781036376953
76,0.0015532970428466797
77,0.0003209114074707031
78,0.0003540515899658203
79,0.0002949237823486328
80,0.0006570816040039062
81,0.00032591819763183594
82,0.000308990478515625
83,0.0003399848937988281
84,0.000637054443359375
85,0.00031280517578125
86,0.00031375885009765625
87,0.0003058910369873047
88,0.0020227432250976562
89,0.00040912628173828125
90,0.00033211708068847656
91,0.0003609657287597656
92,0.0006821155548095703
93,0.0005440711975097656
94,0.00034499168395996094
95,0.0003287792205810547
96,0.0015869140625
97,0.00034117698669433594
98,0.00032782554626464844
99,0.0002951622009277344
100,0.001817941665649414
101,0.00030803680419921875
102,0.00030803680419921875
103,0.0003058910369873047
104,0.0017619132995605469
105,0.000408172607421875
106,0.0003192424774169922
107,0.00030422210693359375
108,0.0007410049438476562
109,0.00032806396484375
110,0.00032401084899902344
111,0.0003337860107421875
112,0.0009369850158691406
113,0.00033092498779296875
114,0.00031304359436035156
115,0.0003879070281982422
116,0.001967191696166992
117,0.00033092498779296875
118,0.00032711029052734375
119,0.0003769397735595703
120,0.0018930435180664062
121,0.00032591819763183594
122,0.00033974647521972656
123,0.0003361701965332031
124,0.0006322860717773438
125,0.0003979206085205078
126,0.0003368854522705078
127,0.0005700588226318359
128,0.0007939338684082031
129,0.00032401084899902344
130,0.0003209114074707031
131,0.00030112266540527344
132,0.0008821487426757812
133,0.0003628730773925781
134,0.0003440380096435547
135,0.0003190040588378906
136,0.001644134521484375
137,0.0003428459167480469
138,0.0003619194030761719
139,0.0003039836883544922
140,0.002040863037109375
141,0.0003418922424316406
142,0.0003383159637451172
143,0.0003292560577392578
144,0.0006549358367919922
145,0.0003330707550048828
146,0.00034499168395996094
147,0.0003178119659423828
148,0.0007066726684570312
149,0.00032711029052734375
150,0.00032591819763183594
151,0.0003337860107421875
152,0.0007359981536865234
153,0.0003390312194824219
154,0.00034308433532714844
155,0.0003330707550048828
156,0.0009329319000244141
157,0.00034308433532714844
158,0.00033593177795410156
159,0.00032401084899902344
160,0.0015842914581298828
161,0.00034880638122558594
162,0.00033736228942871094
163,0.0003609657287597656
164,0.0014221668243408203
165,0.00034117698669433594
166,0.00033783912658691406
167,0.0003387928009033203
168,0.001528024673461914
169,0.00034880638122558594
170,0.0003368854522705078
171,0.00033092498779296875
172,0.0007648468017578125
173,0.00036406517028808594
174,0.00033926963806152344
175,0.00032711029052734375
176,0.0013821125030517578
177,0.00033402442932128906
178,0.0003349781036376953
179,0.0003120899200439453
180,0.0012869834899902344
181,0.000431060791015625
182,0.00033092498779296875
183,0.0003101825714111328
184,0.001505136489868164
185,0.00035309791564941406
186,0.0003387928009033203
187,0.0003330707550048828
188,0.0014071464538574219
189,0.00033593177795410156
190,0.00034117698669433594
191,0.00032901763916015625
192,0.0007419586181640625
193,0.000324249267578125
194,0.0003299713134765625
195,0.00032830238342285156
196,0.0014889240264892578
197,0.00033020973205566406
198,0.00034117698669433594
199,0.0003409385681152344
