,time
0,0.0006933212280273438
1,0.0003502368927001953
2,0.00032591819763183594
3,0.0003216266632080078
4,0.0004918575286865234
5,0.00035309791564941406
6,0.0003159046173095703
7,0.00032806396484375
8,0.0007050037384033203
9,0.00032901763916015625
10,0.0003249645233154297
11,0.0003387928009033203
12,0.0008540153503417969
13,0.00041294097900390625
14,0.00041484832763671875
15,0.0003330707550048828
16,0.0018131732940673828
17,0.0003368854522705078
18,0.00036072731018066406
19,0.0003299713134765625
20,0.0005850791931152344
21,0.00032210350036621094
22,0.0003211498260498047
23,0.0003192424774169922
24,0.0007507801055908203
25,0.0003070831298828125
26,0.0003192424774169922
27,0.0003190040588378906
28,0.0006089210510253906
29,0.0003027915954589844
30,0.0003688335418701172
31,0.0003581047058105469
32,0.0006890296936035156
33,0.0003361701965332031
34,0.0003509521484375
35,0.000335693359375
36,0.0006949901580810547
37,0.0003349781036376953
38,0.0003719329833984375
39,0.0004017353057861328
40,0.0008692741394042969
41,0.00033092498779296875
42,0.0003178119659423828
43,0.0002970695495605469
44,0.000698089599609375
45,0.00029730796813964844
46,0.00040912628173828125
47,0.0003180503845214844
48,0.0007197856903076172
49,0.0003771781921386719
50,0.0003337860107421875
51,0.00041484832763671875
52,0.0006830692291259766
53,0.0003731250762939453
54,0.0003540515899658203
55,0.0005979537963867188
56,0.0007579326629638672
57,0.0003237724304199219
58,0.0003540515899658203
59,0.00034308433532714844
60,0.0006611347198486328
61,0.0004379749298095703
62,0.00034618377685546875
63,0.00037980079650878906
64,0.0007719993591308594
65,0.00032019615173339844
66,0.0003578662872314453
67,0.0004973411560058594
68,0.0009169578552246094
69,0.0004570484161376953
70,0.00032591819763183594
71,0.0003077983856201172
72,0.0008640289306640625
73,0.0003447532653808594
74,0.0003261566162109375
75,0.0003211498260498047
76,0.0008208751678466797
77,0.00036907196044921875
78,0.0005941390991210938
79,0.00033783912658691406
80,0.0006961822509765625
81,0.0003159046173095703
82,0.0003581047058105469
83,0.0002899169921875
84,0.0006132125854492188
85,0.00038886070251464844
86,0.0005230903625488281
87,0.000293731689453125
88,0.000782012939453125
89,0.0002923011779785156
90,0.0003998279571533203
91,0.0009019374847412109
92,0.0006701946258544922
93,0.00032401084899902344
94,0.00037288665771484375
95,0.0003960132598876953
96,0.000797271728515625
97,0.00030517578125
98,0.0003402233123779297
99,0.0003380775451660156
100,0.0007529258728027344
101,0.0005741119384765625
102,0.000324249267578125
103,0.0002949237823486328
104,0.0009779930114746094
105,0.0003190040588378906
106,0.00036597251892089844
107,0.0002930164337158203
108,0.0009810924530029297
109,0.0003058910369873047
110,0.0003180503845214844
111,0.0006351470947265625
112,0.0007176399230957031
113,0.00030517578125
114,0.000370025634765625
115,0.0003578662872314453
116,0.0008080005645751953
117,0.0003459453582763672
118,0.0003330707550048828
119,0.00031375885009765625
120,0.0007529258728027344
121,0.00034880638122558594
122,0.0003871917724609375
123,0.00038504600524902344
124,0.0007488727569580078
125,0.0004050731658935547
126,0.000293731689453125
127,0.00034308433532714844
128,0.0007359981536865234
129,0.0003199577331542969
130,0.00030303001403808594
131,0.00032806396484375
132,0.0008308887481689453
133,0.0005068778991699219
134,0.00047206878662109375
135,0.0003139972686767578
136,0.0007100105285644531
137,0.0003039836883544922
138,0.00030303001403808594
139,0.00039505958557128906
140,0.0006709098815917969
141,0.00030303001403808594
142,0.00030612945556640625
143,0.0002918243408203125
144,0.0007529258728027344
145,0.0003590583801269531
146,0.00036978721618652344
147,0.0003209114074707031
148,0.0006520748138427734
149,0.0003247261047363281
150,0.0003230571746826172
151,0.000324249267578125
152,0.0008268356323242188
153,0.0003361701965332031
154,0.00033211708068847656
155,0.0003681182861328125
156,0.000949859619140625
157,0.0002999305725097656
158,0.00034689903259277344
159,0.00036597251892089844
160,0.0008649826049804688
161,0.00032806396484375
162,0.00037598609924316406
163,0.0003178119659423828
164,0.0017910003662109375
165,0.0003228187561035156
166,0.0004029273986816406
167,0.000392913818359375
168,0.0007359981536865234
169,0.00038909912109375
170,0.00032591819763183594
171,0.0003261566162109375
172,0.001935720443725586
173,0.0006020069122314453
174,0.0004031658172607422
175,0.00041604042053222656
176,0.0007941722869873047
177,0.0004279613494873047
178,0.0002961158752441406
179,0.0003032684326171875
180,0.0008151531219482422
181,0.00035309791564941406
182,0.0007889270782470703
183,0.00032782554626464844
184,0.0006721019744873047
185,0.0004119873046875
186,0.0004711151123046875
187,0.0004489421844482422
188,0.0007569789886474609
189,0.00032711029052734375
190,0.0003249645233154297
191,0.0003440380096435547
192,0.0007441043853759766
193,0.0003349781036376953
194,0.0003581047058105469
195,0.0002961158752441406
196,0.0008780956268310547
197,0.00030112266540527344
198,0.00041294097900390625
199,0.0003581047058105469
