,time
0,1.497117042541504
1,1.8217511177062988
2,3.407296895980835
3,1.299846887588501
4,1.28456711769104
5,4.111068248748779
6,0.8018660545349121
7,15.274837017059326
8,2.7159950733184814
9,0.7811441421508789
10,0.810032844543457
11,3.4298951625823975
12,3.0336661338806152
13,1.3362886905670166
14,3.617110013961792
15,1.5196030139923096
16,1.2876029014587402
17,4.09570574760437
18,1.5071420669555664
19,1.391507863998413
20,2.762083053588867
21,1.2648167610168457
22,1.2406032085418701
23,2.650235891342163
24,3.1893060207366943
25,0.8731791973114014
26,3.7036659717559814
27,1.4909377098083496
28,1.5862421989440918
29,2.396704912185669
30,1.4055469036102295
31,1.497654914855957
32,3.4213807582855225
33,1.5410797595977783
34,1.2948148250579834
35,3.960145950317383
36,0.7689759731292725
37,0.7554199695587158
38,1.4458770751953125
39,1.0788350105285645
40,1.1122889518737793
41,1.3347079753875732
42,0.8134951591491699
43,0.8081088066101074
44,3.2134270668029785
45,0.757742166519165
46,5.37984299659729
47,0.7400338649749756
48,1.4142651557922363
49,1.4092118740081787
50,1.9991228580474854
51,1.4837751388549805
52,1.4908039569854736
53,1.5345799922943115
54,1.3875339031219482
55,1.4392991065979004
56,2.856581926345825
57,0.7590939998626709
58,0.757033109664917
59,3.1972339153289795
60,1.443437099456787
61,1.4339821338653564
62,2.9602468013763428
63,0.7996830940246582
64,0.8005721569061279
65,3.3657259941101074
66,1.2474040985107422
67,1.1871411800384521
68,3.0507991313934326
69,1.7196621894836426
70,20.20369601249695
71,5.70384407043457
72,1.6773459911346436
73,1.4078309535980225
74,3.2449581623077393
75,0.8609509468078613
76,0.8620939254760742
77,2.026618719100952
78,1.529088020324707
79,1.3973708152770996
80,3.8527207374572754
81,1.5378029346466064
82,1.4878578186035156
83,5.763227224349976
84,1.3667261600494385
85,0.8987209796905518
86,2.104044198989868
87,1.5496680736541748
88,1.3968539237976074
89,3.5365958213806152
90,1.4814391136169434
91,2.026784896850586
92,3.6478259563446045
93,1.510772943496704
94,11.53984808921814
95,2.5198569297790527
96,1.4705512523651123
97,0.9223599433898926
98,1.312424898147583
99,1.6005558967590332
100,1.4418580532073975
101,3.3019521236419678
102,1.7202239036560059
103,1.480942726135254
104,1.409416913986206
105,1.3865039348602295
106,1.3836658000946045
107,4.3052978515625
108,1.3558571338653564
109,1.456495761871338
110,3.5148627758026123
111,0.970440149307251
112,0.7604608535766602
113,3.7633090019226074
114,1.4610071182250977
115,1.4194579124450684
116,3.6435928344726562
117,0.785294771194458
118,0.793795108795166
119,1.5827441215515137
120,1.44468092918396
121,1.4721012115478516
122,3.3775739669799805
123,1.279418706893921
124,1.3570809364318848
125,3.430117130279541
126,1.0668861865997314
127,1.137570858001709
128,2.537936210632324
129,1.5240488052368164
130,1.5413591861724854
131,3.80987811088562
132,0.8183701038360596
133,1.035315990447998
134,3.8456766605377197
135,1.3947198390960693
136,1.5445408821105957
137,3.9714958667755127
138,0.808851957321167
139,0.8625278472900391
140,2.768442153930664
141,0.826542854309082
142,0.8533458709716797
143,3.0217556953430176
144,1.4972748756408691
145,1.448746919631958
146,2.572849988937378
147,2.245811939239502
148,3.9605369567871094
149,4.368032932281494
