,datapoint,attr_val,score
,3031,0,0.0008007117437722421
,2329,0,0.0013908101526430249
,5546,1,0.0015177692470700356
,5150,0,0.001690519848735224
,211,1,0.0018633021193089762
,619,1,0.002580598608635197
,9409,0,0.0035495653256860204
,7308,0,0.005048940004709164
,317,0,0.00527840037004397
,4217,0,0.005665404635815435
,7442,1,0.005938740144734857
,1819,1,0.007441060201156252
,3263,1,0.0077361550084006124
,3966,0,0.007967501472160736
,5733,1,0.008214332797771909
,2231,1,0.00898180142111267
,5918,0,0.012575
,4407,0,0.0129118164353803
,627,1,0.016682054361066238
,5403,0,0.016714898275217226
,8545,1,0.0169028963267344
,9080,1,0.017079621294866138
,7963,1,0.017752889254806142
,9567,1,0.017754308395274816
,3738,1,0.019295096240439805
,4664,0,0.020199778912156977
,341,0,0.025050000000000003
,1943,1,0.025876182384839668
,7456,0,0.028825622775800717
,689,0,0.03343725998315646
,6287,0,0.03346843411192165
,550,0,0.033704255712016316
,7985,1,0.03393349507010593
,6625,1,0.035224064296856136
,3177,1,0.03571849538235325
,2522,1,0.037303754683803585
,3948,0,0.03967237016408663
,8652,0,0.04449575515171834
,1329,1,0.04890894928012384
,1117,1,0.0500579890912793
,1888,1,0.05031666779151345
,2318,1,0.05104947614108092
,2014,1,0.051275457653020884
,4915,0,0.055966370106761566
,6551,1,0.06703505874495644
,1722,0,0.06706500129430666
,9041,1,0.07255032496384907
,4900,1,0.07563256643778166
,5399,1,0.08342633316671243
,437,1,0.08785988914762337
