,datapoint,attr_val,score
,5825,1,1.0
,9541,0,1.0
,562,1,1.0
,5770,1,1.0
,209,1,1.0
,3289,1,1.0
,7829,1,1.0
,4852,1,1.0
,4854,0,1.0
,4622,1,1.0
,2138,0,2.0
,1669,1,2.0
,3665,0,2.0
,1371,0,2.0
,4421,0,2.0
,1209,1,2.0
,3002,0,2.0
,7290,1,2.0000000000000004
,2913,0,2.23606797749979
,4295,1,2.23606797749979
,7893,1,3.0
,8922,1,3.0
,2026,0,3.0
,2111,1,4.0
,6413,1,4.0
,4471,0,4.0
,5506,1,4.123105625617661
,2704,1,5.0
,2136,1,5.0
,6113,1,5.0
,432,1,5.0990195135927845
,7084,0,5.0990195135927845
,2396,0,31.622776601683796
,5141,1,110.0
,7689,1,120.07081243999308
,2686,0,330.0
,9985,1,340.0014705850549
,3966,0,380.0
,861,1,582.0214772669476
,1587,0,610.9909982970289
,3408,1,614.0203579686914
,3392,0,652.0176377982424
,4739,0,810.0006172837153
,3389,0,910.0005494503836
,4016,0,1470.0057823015527
,1487,0,1589.1573238669607
,2448,0,2093.137597005988
,2611,1,2200.4810837632763
,3313,1,2386.2122705241463
,1527,0,5112.381147762752
