,datapoint,attr_val,score
,8758,1,1.0
,9367,1,1.0
,9562,1,1.0
,5905,1,1.0
,5704,1,1.0
,6194,1,1.0
,764,1,1.4142135623730951
,5317,1,1.4142135623730951
,1550,1,1.4142135623730951
,7081,1,2.8284271247461903
,6622,1,3.0
,161,0,3.1622776601683795
,9298,1,3.3166247903554
,1285,1,3.741657386773941
,9589,1,11.0
,6604,1,12.083045973594572
,757,1,21.118712081942874
,3438,0,25.039968051097826
,5331,1,28.21347195933177
,2653,0,30.066592756745816
,7966,0,41.04875150354759
,5832,0,49.0
,2476,0,65.0384501660364
,3708,0,66.01514977639603
,6664,1,67.0
,5302,1,69.00724599634447
,9725,0,74.00675644831355
,220,0,78.02563681252464
,2423,0,93.04837451562494
,1056,0,97.0515327029924
,1743,0,151.01655538383864
,4391,1,154.01298646542762
,273,1,159.05030650709227
,3141,0,171.00584785322403
,9412,1,180.02777563476144
,1686,0,185.0
,2646,1,185.03242959005863
,9796,0,193.0129529332164
,1075,0,224.0111604362604
,4424,1,238.07981854831797
,2983,1,261.0210719463085
,8515,1,271.03505308354494
,1559,0,300.02999850015
,2472,1,315.9588580812382
,4008,1,369.01896970210083
,6566,1,479.03548929072053
,7034,0,558.0439050827453
,5841,1,616.0446412395777
,6361,0,898.0122493596623
,3887,0,1150.0286952941651
