,datapoint,attr_val,score
,6046,1,0.0008672950069299181
,9725,0,0.0017502063964077086
,6572,0,0.0020474452234048933
,4173,0,0.002252075782110658
,3256,0,0.0023850612690572755
,8587,1,0.002580071174377224
,7611,1,0.002732309082860677
,9543,0,0.0035587188612099647
,1883,1,0.005006296595369602
,2276,1,0.006456633964508635
,3210,0,0.006717654785699879
,6254,1,0.007660324038451767
,5733,1,0.008214332797771909
,4128,1,0.00843518518487091
,170,1,0.009622708328633576
,2248,0,0.010724288171208305
,1247,0,0.01305330295423902
,8288,1,0.016666666666666666
,6643,0,0.01681639237053111
,5790,0,0.017142058894974544
,1736,1,0.01738240347168021
,4375,1,0.017580707791327827
,7346,0,0.017911976774378557
,8463,0,0.019383027136393248
,6959,1,0.01975750492558679
,970,0,0.021721197880998102
,5462,1,0.03333333333333333
,5343,0,0.034045272816286776
,9275,1,0.034495530352521515
,4711,0,0.03490406252690355
,2257,0,0.03520888738168953
,4647,0,0.03538915450511545
,9508,0,0.0363971522930759
,2632,0,0.03656109105084188
,582,1,0.05011382046974499
,4122,1,0.05016427589886386
,7821,0,0.05069272911274213
,5461,1,0.051076532118367206
,4499,0,0.051694097865335915
,2011,1,0.05473982459094545
,4139,1,0.05563744711212405
,3089,1,0.057504999344303476
,796,1,0.061004025717316585
,3493,0,0.06674431794591976
,6551,1,0.06703505874495644
,4977,1,0.06833348856444589
,1838,1,0.06871070604340399
,4022,1,0.072283448091341
,1306,1,0.07727664939319104
,1679,1,0.08473785441873964
