,datapoint,attr_val,score
,4431,1,0.0008828841110835486
,4477,0,0.0013494473924879453
,9409,0,0.0035495653256860204
,4755,0,0.0042143704739969114
,290,1,0.005308972052615516
,4995,0,0.0062350215766074435
,3326,0,0.006613344936206392
,6579,1,0.006923240638770038
,1765,1,0.007051117223461767
,7347,1,0.007079555019908484
,9492,0,0.007180382287089795
,2769,1,0.007220628674278956
,7072,0,0.008092219641511392
,3294,1,0.008850229787493032
,6274,1,0.00948704022995828
,3115,1,0.009493942648521212
,2248,0,0.010724288171208305
,1687,0,0.012987040452284085
,3704,1,0.01325622775800712
,4264,0,0.01568620543293718
,5873,0,0.016370106761565837
,5905,1,0.016666666666666666
,7444,1,0.016666750691498745
,4164,0,0.016716666666666668
,9026,1,0.01687174796425419
,8429,1,0.0170369548027995
,8165,0,0.01715328392222026
,4953,0,0.017292662417993272
,6328,0,0.018425630205521955
,3912,1,0.028153339392263273
,153,0,0.03333333333333333
,689,0,0.03343725998315646
,1595,1,0.03345392355392559
,5695,1,0.034007754395674814
,4656,0,0.03449852300976518
,5502,0,0.03739063025350175
,2323,1,0.038912234527488584
,446,1,0.03897717058934784
,1755,0,0.04260063238472096
,3821,1,0.0500309656781936
,1745,1,0.05139191704531805
,4662,0,0.05238088088872892
,7853,1,0.05339485973791398
,4639,0,0.05929113977898345
,2259,1,0.061973410943109764
,4120,1,0.06869794496797317
,9041,1,0.07255032496384907
,1366,1,0.07519683594157728
,4704,1,0.08405062633192488
,2003,1,0.08771281398936524
