,datapoint,attr_val,score
,9401,1,1.0
,2139,1,1.0
,3460,1,1.0
,6912,1,1.0
,3115,1,1.0
,7845,1,1.0
,5012,1,1.0
,3363,0,1.0
,2581,1,1.4142135623730951
,3541,0,1.4142135623730951
,1215,1,2.23606797749979
,3349,1,2.23606797749979
,9275,1,2.23606797749979
,4626,1,3.4641016151377544
,4667,0,4.0
,3956,0,6.164414002968977
,2850,1,10.295630140987
,7541,1,11.224972160321824
,7393,0,23.0
,4536,0,23.065125189341593
,4575,1,25.019992006393608
,2629,0,25.039968051097826
,6721,1,26.0
,3727,1,29.03446228191595
,922,0,67.04476116744694
,5239,1,75.0
,1008,1,89.02246907382427
,6182,0,109.00917392586737
,2238,1,115.00869532344065
,4743,1,122.09832103677755
,9543,0,151.0
,1473,0,163.05213890041432
,4474,0,177.00564962734947
,5744,0,182.04395073717774
,919,1,189.02909828912587
,9508,0,197.03045449879062
,2360,0,202.06682063119612
,9077,0,207.02173798903343
,954,1,210.00952359357424
,857,1,212.2851855405836
,6297,1,229.0087334579186
,894,1,239.0083680543424
,4280,0,291.01546350666666
,1247,0,297.0454510676775
,1394,0,314.0095539947789
,6090,0,339.0
,3782,1,377.0159147834478
,4467,0,383.0509104544721
,9334,1,457.0065645042749
,1195,1,520.4959173711163
