,datapoint,attr_val,score
,8292,1,1.0
,8374,1,1.0
,9310,1,1.0
,5696,1,1.0
,6209,1,1.0
,6048,1,1.0
,5010,1,1.0
,5467,0,1.0
,6747,1,1.4142135623730951
,4098,1,1.4142135623730951
,9998,1,1.4142135623730951
,366,0,1.7320508075688772
,6933,0,1.7320508075688772
,123,1,2.23606797749979
,3756,1,2.449489742783178
,9114,1,2.6457513110645907
,9895,1,2.8284271247461903
,4932,1,3.0
,380,0,3.0
,4502,1,3.3166247903554
,1285,1,3.741657386773941
,4569,1,4.123105625617661
,6910,0,5.0
,8090,1,5.385164807134505
,4168,0,11.0
,5545,1,16.73320053068151
,6424,1,20.149441679609886
,6351,0,40.04996878900158
,2314,0,60.09159675029446
,1549,1,76.0
,133,1,80.05623023850173
,1248,1,84.16056083463323
,2243,0,92.0
,4893,1,92.00543462209177
,9901,1,92.04890004774636
,2188,1,129.0
,7808,1,154.50242716540086
,5956,1,197.01522783785012
,6253,1,255.0176464482409
,9374,1,330.037876614185
,4200,0,336.08034753612117
,3458,1,442.01357445218804
,3586,1,511.0440294142962
,861,1,608.0756531879895
,247,1,630.0269835491175
,3828,1,645.0139533374452
,6282,1,1117.0393905319543
,1363,1,1167.7936461550044
,7953,1,2747.430799856477
,9345,0,3579.1116216178557
