,datapoint,attr_val,score
,9310,1,1.0
,1996,1,1.0
,1292,1,1.0
,1191,0,1.0
,3955,0,2.0
,1670,0,2.0
,5329,1,2.0
,4931,1,2.0
,6768,1,2.0
,1874,1,2.23606797749979
,9786,0,2.23606797749979
,3197,0,2.23606797749979
,6794,1,2.23606797749979
,4942,0,2.9999999999999987
,4478,1,3.0
,4719,1,3.0
,1099,1,3.0
,4974,1,3.0
,4009,1,3.0
,3761,1,3.0
,1777,0,3.6055512754639887
,1822,1,4.0
,9304,1,4.0
,1843,1,4.123105625617661
,4419,1,4.47213595499958
,2471,1,5.0
,1165,1,5.0
,3245,1,5.0990195135927845
,4286,1,5.0990195135927845
,2863,1,5.385164807134505
,5215,1,15.394804318340652
,5689,0,30.01666203960727
,3974,1,80.0
,6193,1,88.43641783790207
,810,1,220.05908297545915
,3431,1,300.83217912982644
,4905,1,313.2107916403903
,1530,1,320.0
,767,0,350.00571423906786
,35,1,354.03530897355415
,843,1,420.00476187776735
,9626,0,420.00476187776735
,9189,1,660.9304048082521
,4391,1,1350.0
,1660,1,1510.0013245027303
,6520,1,1660.0012048188398
,2359,1,2200.0
,158,0,2730.000183150177
,316,0,4638.568960358356
,7846,0,5091.650125450491
