,datapoint,attr_val,score
,7394,1,1.0
,4907,1,1.0
,6002,1,1.0
,4060,1,1.0
,531,0,1.0
,2398,1,1.0
,5870,0,1.4142135623730951
,4953,0,1.4142135623730951
,7626,0,1.7320508075688772
,3624,1,2.449489742783178
,4573,1,2.8284271247461903
,4250,1,3.3166247903554
,6299,1,3.3166247903554
,6139,1,3.3166247903554
,8132,1,3.3166247903554
,4018,0,5.291502622129181
,1466,0,5.291502622129181
,6179,0,14.071247279470287
,5543,0,27.23967694375247
,5078,1,42.01190307520001
,265,1,63.111013301958636
,5244,0,64.00781202322104
,9566,0,74.0202674947882
,9558,0,78.12169993030106
,1000,0,79.00632886041474
,5142,0,88.01704380402694
,3389,0,98.00510190801292
,9779,1,100.0
,9682,1,135.03703195790405
,7577,1,136.03308421115798
,9964,1,139.0215810584817
,4320,1,140.00357138301865
,7808,1,154.50242716540086
,2636,0,159.02829936838285
,273,1,159.05030650709227
,3621,1,167.03293088490062
,9962,1,177.05084015615398
,58,0,187.02673605663975
,5916,1,210.0119044244873
,4084,0,248.06853891616325
,4779,1,251.08962543283226
,817,1,252.02182445177243
,141,1,257.001945517928
,1545,0,286.00349648212347
,4200,0,336.08034753612117
,6722,0,378.0529063504208
,3159,1,391.0127875146797
,1116,1,431.00348026437103
,2194,0,939.0319483382874
,2691,1,956.0878620712638
