,datapoint,attr_val,score
,8208,1,1.0
,1370,1,1.0
,1060,1,1.0
,3784,0,1.0
,8758,1,1.0
,5944,0,1.4142135623730951
,5551,0,1.4142135623730951
,150,0,1.4142135623730951
,6779,1,1.4142135623730951
,6946,1,1.4142135623730951
,1110,1,1.4142135623730951
,6684,1,1.4142135623730951
,7449,0,1.4142135623730951
,2632,0,1.4142135623730951
,9883,0,1.7320508075688772
,7450,1,2.23606797749979
,5915,1,2.23606797749979
,445,1,2.449489742783178
,8180,0,2.449489742783178
,2679,0,3.0
,2776,1,3.3166247903554
,560,1,3.3166247903554
,812,1,3.3166247903554
,4569,1,4.123105625617661
,2611,1,4.58257569495584
,7338,1,9.055385138137416
,9159,1,11.180339887498945
,1080,1,14.035668847618199
,8844,0,22.203603311174522
,3523,1,27.018512172212592
,3281,1,30.08321791298265
,9511,1,33.015148038438355
,9333,1,47.095647357266465
,6900,1,80.02499609497022
,3556,0,84.00595217006949
,790,1,98.04590761474951
,834,0,114.0570032922135
,4855,1,125.03599481749245
,508,1,125.04799078753723
,3396,0,128.06638903318859
,4490,1,137.0
,8379,0,160.37767924496225
,7798,0,182.03021727174857
,3522,1,232.0538730553748
,1119,1,284.02112597481187
,9565,0,318.00628924598334
,1984,1,319.01724091340265
,2649,1,381.0288702972519
,8438,0,469.05223589702666
,3712,1,1329.0395027989198
