,datapoint,attr_val,score
,6766,1,1.0
,1387,1,1.0
,8053,1,1.0
,5639,0,1.0
,1099,1,1.4142135623730951
,5652,1,1.4142135623730951
,2560,0,1.4142135623730951
,4088,0,1.4142135623730951
,1484,1,1.4142135623730951
,7299,1,2.23606797749979
,7916,1,2.23606797749979
,2233,1,2.23606797749979
,6122,1,2.23606797749979
,2495,1,3.4641016151377544
,9660,1,4.47213595499958
,2611,1,4.58257569495584
,1622,0,8.124038404635959
,8204,1,11.489125293076055
,6604,1,12.083045973594572
,1614,1,19.0
,5743,0,25.05992817228333
,1236,1,29.017236257093817
,4495,1,33.015148038438355
,2907,0,50.009999000199954
,3432,1,51.0098029794274
,4283,0,67.54257916307313
,2120,1,70.07139216541941
,1164,0,71.00704190430693
,4193,0,80.01874780324921
,133,1,80.05623023850173
,2137,0,84.0
,8668,0,88.0
,6610,0,92.01630290334423
,4620,1,146.01027361114012
,7260,1,165.0
,4686,0,172.00581385522992
,1661,1,180.13883534651822
,1332,1,190.38119655049968
,7200,1,205.02438879313846
,2303,1,207.06279240848656
,8511,0,240.0562434097476
,2159,0,248.0221764278348
,29,1,270.00925910049824
,147,1,274.0036496107306
,357,0,285.04736448527285
,7996,1,311.09805528161047
,413,1,371.09702235399305
,4465,0,387.03229839381623
,3997,1,500.0339988440786
,2194,0,939.0319483382874
