,datapoint,attr_val,score
,4325,0,0.000808000053332111
,7222,0,0.0008927897395360662
,4825,0,0.0013209604566393235
,2107,1,0.0014607587286007096
,5150,0,0.001690519848735224
,4511,1,0.0019519908725848512
,2380,1,0.002235112400317332
,2644,1,0.003497637354821132
,4755,0,0.0042143704739969114
,9981,1,0.005091673544602193
,290,1,0.005308972052615516
,5610,0,0.005515907356630859
,2731,1,0.005528673014775193
,4225,1,0.006572582671094962
,4228,1,0.008082435375531842
,7072,0,0.008092219641511392
,1686,0,0.00843176055528049
,1017,1,0.009058324089423407
,5093,0,0.012792629789684054
,1687,0,0.012987040452284085
,3793,1,0.015095800398632188
,9367,1,0.016666666666666666
,2878,1,0.016666666666666666
,1357,1,0.016667502245486413
,9610,0,0.016793551699737876
,1153,0,0.016865811312717992
,1736,1,0.01738240347168021
,468,1,0.017558890286776794
,5780,0,0.01863041317295245
,2840,1,0.019691416565245243
,1651,1,0.02037262072686478
,6775,1,0.021503324411105192
,1011,0,0.02417633066959868
,7456,0,0.028825622775800717
,8352,1,0.03335552350201764
,6725,1,0.0333995001486978
,7862,1,0.03423632667298677
,1885,1,0.0351308579013942
,1688,0,0.03708928972251353
,518,0,0.037201022799739115
,7349,1,0.037256663837011886
,647,0,0.05004872709250642
,3017,0,0.050719272213915464
,1826,0,0.05140654975001269
,1368,1,0.053444048013182185
,4254,1,0.06678333009268261
,1968,1,0.0669382089436755
,5309,1,0.06725909132911391
,9041,1,0.07255032496384907
,3539,1,0.08445838036929804
