,datapoint,attr_val,score
,2035,1,1.0
,4362,1,1.0
,2473,1,1.0
,7171,1,1.0
,8199,1,1.0
,955,0,1.7320508075688772
,1756,0,1.7320508075688772
,2282,1,2.0
,3405,0,2.23606797749979
,4312,1,2.23606797749979
,5235,1,2.449489742783178
,2955,1,2.449489742783178
,9657,1,2.8284271247461903
,3947,0,3.0
,4189,1,3.0
,6250,1,3.3166247903554
,9851,0,12.369316876852979
,4829,1,14.0
,2998,1,14.38749456993816
,757,1,21.118712081942874
,8357,1,33.151168908501546
,912,0,36.02776706930364
,8792,1,41.0
,2146,1,46.11941023040082
,419,1,55.04543577809154
,9547,0,72.02083032012335
,8431,1,77.00649323271381
,299,1,78.00640999302556
,6890,0,80.08120878208571
,4205,1,81.01234473831752
,5140,0,88.03408430829504
,5337,1,91.01098834756165
,9187,1,91.05492847726583
,4893,1,92.00543462209177
,24,0,108.04165863221465
,4634,0,109.00458705944445
,2100,1,109.01834707974615
,1670,0,131.00381673829202
,2160,1,131.04197800704932
,3042,0,136.02205703487942
,2769,1,184.01358645491368
,2837,1,184.0543398021356
,4346,1,215.20455385516362
,9797,1,226.0575148054141
,8098,0,233.05364189387817
,8511,0,240.0562434097476
,1400,1,326.06441081479585
,3326,0,337.0267051733437
,125,0,344.0145345766658
,7734,1,444.0382866375376
