,datapoint,attr_val,score
,554,1,1.0
,5729,1,1.0
,7393,0,1.0
,2090,0,1.0
,9081,1,1.0
,6555,1,1.0
,3787,1,1.0
,7171,1,1.0
,4279,1,2.0
,8760,1,2.0
,5479,1,2.0
,4778,1,2.0
,6079,1,2.23606797749979
,5812,0,2.8284271247461903
,7707,0,2.9999999999999987
,4719,1,3.0
,4244,1,3.0
,4652,0,3.0
,6791,0,3.0
,1702,1,3.0
,4816,1,3.0
,2679,0,3.1622776601683777
,5327,1,4.0
,2850,1,4.000000000000001
,4169,1,4.123105625617661
,4296,1,5.0990195135927845
,1814,0,5.0990195135927845
,3057,1,6.0
,1500,1,50.24937810560446
,9162,1,80.02499609497022
,2488,1,81.1603351397713
,5978,1,109.66312051004202
,9159,1,160.0124995117569
,3214,1,220.00909072126998
,1402,1,223.26665671344657
,9511,1,330.0015151480368
,4615,1,350.0014285685131
,1776,1,356.0365149812586
,1526,1,450.0011111097394
,4799,0,480.0010416655363
,3757,0,600.0033333240741
,2351,1,623.0200638823761
,840,1,1450.0137930378455
,5813,1,1485.2723655949435
,1487,0,1589.1573238669607
,3155,1,1610.639314061345
,4317,0,2785.5164691668947
,4693,0,3952.548291925097
,1915,0,6140.026384308134
,5102,1,6500.494827318918
