,datapoint,attr_val,score
,5874,1,1.0
,7394,1,1.0
,8219,1,1.0
,3169,1,1.0
,6824,1,1.0
,8589,1,2.0
,4946,0,2.0
,2478,0,2.0
,8017,0,2.0
,9240,1,2.0
,2257,0,2.0
,7529,1,2.0
,7503,0,2.0000000000000004
,5078,1,2.000000000000001
,7450,1,2.23606797749979
,1551,1,2.8284271247461903
,4337,1,3.0
,6220,1,3.0
,3905,0,3.0
,5695,1,4.0
,8027,1,4.0
,1842,1,4.0
,8246,0,4.0
,9286,1,4.123105625617661
,4120,1,4.123105625617661
,180,1,5.0
,7499,1,5.0990195135927845
,9437,1,5.830951894845301
,7347,1,20.09975124224178
,293,1,21.213203435596427
,6546,0,70.0
,7558,0,138.0941707676323
,3334,1,150.22649566571138
,7785,1,219.0570701894828
,3727,1,340.0014705850549
,480,0,360.0
,7853,1,440.01931775775483
,4511,1,510.0
,5345,1,610.0131146131205
,2040,1,656.747287775138
,5193,0,930.0086021107547
,803,1,1281.91263352851
,1664,1,1356.7022517855569
,982,0,1641.470377436035
,5159,0,2410.0
,6927,1,4587.87423541666
,1836,0,6003.879079395254
,8403,0,6400.0
,4929,1,10480.076383309428
,6300,1,13568.496600581804
