,datapoint,attr_val,score
,3846,1,0.0015129973094040394
,2229,0,0.0016171706043504553
,9725,0,0.0017502063964077086
,973,0,0.001976471827902068
,5991,0,0.0023119721884222364
,4096,0,0.003925603048224075
,2768,0,0.0059777003113879006
,242,1,0.009631186623376914
,6524,1,0.009907488148946993
,4119,0,0.012131731613061572
,5918,0,0.012575
,3793,1,0.015095800398632188
,8565,1,0.016666666666666666
,3677,0,0.01667954819242852
,9277,1,0.016851924961233482
,9992,1,0.016998162045808472
,4444,1,0.01709147707132051
,360,0,0.017793992743890482
,6935,0,0.018518744065045955
,8237,0,0.020315011749398253
,1651,1,0.02037262072686478
,6916,0,0.020402566224998843
,5813,1,0.02083702453985473
,8040,1,0.02275618890202241
,1485,0,0.02708746893533188
,4207,0,0.02798407472114256
,5732,1,0.0338642502701297
,4399,1,0.03389741526863882
,9547,0,0.03427846639061485
,4769,1,0.034647956968743794
,3438,0,0.03473422869490563
,3105,0,0.035013105618170136
,1237,1,0.035735573465809016
,6626,0,0.0361932136904574
,148,1,0.03668438499478375
,518,0,0.037201022799739115
,7780,0,0.037829019544394514
,7397,1,0.03884500288150602
,2816,1,0.041736553682994525
,6538,1,0.05003909701375514
,575,0,0.05011206325095628
,4122,1,0.05016427589886386
,5621,1,0.05034490745696346
,2762,1,0.05040338633357441
,1953,1,0.05118370638182102
,5157,1,0.05162041253145984
,2163,0,0.05190262562621992
,1366,1,0.07519683594157728
,3913,1,0.08365793210338288
,7499,1,0.08368926305767031
