,datapoint,attr_val,score
,7968,1,1.0
,5197,1,1.0
,8069,1,1.0
,7323,0,1.0
,5917,1,1.0
,2348,0,1.0
,3974,1,1.0
,3324,1,1.4142135623730951
,4518,1,1.4142135623730951
,5274,1,1.4142135623730951
,4407,0,1.4142135623730951
,8435,1,1.4142135623730951
,8336,0,1.4142135623730951
,2921,1,1.4142135623730951
,7234,1,1.4142135623730951
,6473,0,1.7320508075688772
,6617,0,1.7320508075688772
,7561,0,1.7320508075688772
,7081,1,2.8284271247461903
,2853,1,3.0
,8616,0,3.3166247903554
,6076,0,4.242640687119285
,1786,1,14.035668847618199
,9986,1,14.035668847618199
,9307,0,16.031219541881402
,9348,1,20.049937655763426
,6583,0,24.041630560342607
,371,0,24.041630560342607
,4482,1,26.019223662515373
,3287,1,27.018512172212592
,4818,1,30.099833886584825
,8268,0,31.01612483854165
,1966,1,32.01562118716424
,6843,1,36.23534186398688
,6329,0,43.034869582700026
,615,0,44.0
,8105,1,61.07372593840988
,196,1,84.03570669661795
,6296,1,141.0
,4737,1,149.07045314213008
,6822,1,169.0
,324,0,242.05371304733168
,4908,1,243.0699487801814
,8356,0,282.06914046027794
,2540,0,286.0122375004258
,4911,0,357.00840326244423
,1319,0,407.51196301458435
,289,1,414.0217385597042
,1208,0,421.0035629302916
,3240,1,425.0199995294339
