,datapoint,attr_val,score
,830,1,1.0
,1382,1,1.0
,4572,1,1.0
,3801,1,1.4142135623730951
,3918,1,1.4142135623730951
,4516,0,1.4142135623730951
,4853,0,1.4142135623730951
,2500,0,1.4142135623730951
,4341,1,1.4142135623730951
,8225,0,1.4142135623730951
,7539,1,1.4142135623730951
,9884,0,1.4142135623730951
,9305,1,1.4142135623730951
,872,0,1.7320508075688772
,3405,0,2.23606797749979
,4707,1,2.8284271247461903
,6202,0,3.0
,1430,1,3.0
,4057,1,3.1622776601683795
,7114,1,3.3166247903554
,4122,1,3.3166247903554
,5399,1,3.741657386773941
,9939,0,4.358898943540674
,813,1,9.0
,4747,1,13.038404810405297
,6637,1,14.071247279470287
,515,1,19.02629759044045
,276,1,23.0
,4782,0,31.01612483854165
,7380,1,37.0
,3000,1,51.0
,8508,1,53.87021440462252
,8575,0,55.0
,3679,1,56.04462507680822
,736,0,96.01562372864115
,3528,0,148.0033783398203
,3931,1,178.07301873108125
,3238,1,189.0767040118904
,5573,1,201.06715296139248
,3929,1,255.0784193145316
,6552,0,268.0373108356372
,2540,0,286.0122375004258
,7846,0,382.03272111168695
,8025,0,408.0245090677765
,3340,0,410.18654292894587
,1889,1,532.0065789066898
,2810,0,599.0609317924179
,5841,1,616.0446412395777
,4428,1,656.0205789455083
,815,1,1501.0876057046105
