,datapoint,attr_val,score
,544,1,1.0
,8546,1,1.0
,6981,1,1.0
,8234,1,1.0
,2541,1,1.0
,8154,1,1.4142135623730951
,4378,0,1.4142135623730951
,1671,1,1.4142135623730951
,4088,0,1.4142135623730951
,4026,0,1.4142135623730951
,2587,1,1.7320508075688772
,486,0,1.7320508075688772
,3283,0,1.7320508075688772
,3872,1,3.0
,1390,0,3.6055512754639887
,5426,1,5.385164807134505
,4876,0,7.0
,1844,1,15.1657508881031
,1972,0,18.05547008526779
,7193,1,22.02271554554524
,3890,0,23.0
,4135,1,32.03123475609393
,8743,1,41.060930335295616
,4285,1,45.01110973970761
,8974,0,48.03123983409131
,2574,1,53.0754180388624
,1271,0,55.081757415681636
,1010,0,58.00862004909271
,1111,0,71.01408311032397
,6587,0,74.00675644831355
,9196,0,92.03260291874832
,1591,1,106.00943354249186
,2271,0,112.04017136723776
,2188,1,129.0
,1506,1,142.03168660548954
,461,0,152.34500319997372
,3184,0,193.005181277602
,2360,0,202.06682063119612
,534,1,203.07141600924538
,4454,1,226.035395458322
,2159,0,248.0221764278348
,860,1,278.0935094532053
,373,0,297.0050504621091
,567,0,322.0093166354042
,3277,1,374.0494619699378
,4380,1,500.00899991900144
,4766,0,557.0278269530169
,3828,1,645.0139533374452
,427,0,877.0342068585468
,9253,1,3586.043083957581
