,datapoint,attr_val,score
,619,1,1.0
,6010,1,1.0
,5037,0,1.0
,5760,1,1.0
,9370,1,1.0
,3455,1,1.0
,8196,1,1.0
,2400,1,1.0
,9070,1,1.0
,6456,1,1.0
,2992,1,2.0
,1076,1,2.0
,7865,1,2.0
,3303,1,2.0
,1392,0,2.0
,3447,0,2.0
,4164,0,2.0
,260,1,2.0
,5355,0,2.0
,3167,0,2.0
,1503,1,2.23606797749979
,5077,0,2.23606797749979
,1932,0,3.0
,486,0,3.0
,2480,1,3.1622776601683795
,275,0,4.0
,7862,1,4.0
,6466,1,4.0
,6181,1,5.0
,6113,1,5.0
,147,1,5.0
,937,1,5.0990195135927845
,4731,1,5.385164807134505
,3211,1,5.385164807134505
,3878,0,28.284271247461906
,5926,1,30.331501776206203
,3260,1,62.681735776859284
,1241,0,86.00581375697809
,2080,1,118.12705024675762
,7138,1,290.0
,4570,0,310.42712510346126
,2377,0,316.02531544165885
,6738,1,390.0
,2701,1,750.6217422910157
,2938,1,890.0022471881742
,3175,1,1020.3999215993698
,4443,0,1530.0094770948315
,8140,1,2050.0009756095237
,1532,0,2521.1160227169235
,9685,1,6805.0649519310255
