,datapoint,attr_val,score
,9923,1,1.0
,5819,1,1.0
,5059,1,1.0
,457,1,1.0
,8196,1,1.0
,7791,1,1.0
,4676,1,1.0
,4307,0,1.0
,8606,1,1.0
,8395,0,1.0
,1965,1,2.0
,1002,1,2.0
,1586,1,2.23606797749979
,6272,0,2.9999999999999987
,4337,1,3.0
,2007,1,3.0000000000000004
,5048,0,3.1622776601683777
,6358,1,4.0
,794,1,4.000000000000001
,3619,1,4.000000000000001
,2717,0,5.0
,3957,1,5.0
,2068,1,5.0
,4559,1,5.0
,2495,1,5.0990195135927845
,5769,1,5.830951894845301
,5274,1,10.04987562112089
,4892,1,21.02379604162864
,10,1,40.01249804748511
,1500,1,50.24937810560446
,4670,1,120.0
,8885,1,132.01893803541978
,8737,1,280.0
,4414,0,296.0439156611735
,8998,1,330.0
,2119,0,400.0
,2440,1,430.01046498893487
,5246,0,480.0010416655363
,861,1,582.0214772669476
,2810,0,620.0201609625287
,269,0,750.0226663241584
,2169,1,860.0052325422212
,2803,1,863.0052143527292
,3497,1,1430.0716765253412
,2452,1,2211.4474897677314
,1772,0,2680.000746268553
,8008,0,3110.977981278556
,81,1,3165.5253908316704
,825,1,4750.001684210229
,30,1,5338.66097443919
