,datapoint,attr_val,score
,708,1,1.0
,3293,0,1.0
,3613,1,1.0
,7325,1,1.0
,8123,1,1.0
,4623,1,1.0
,1135,1,1.0
,8592,0,1.0
,4225,1,1.0
,7812,0,1.0
,5788,0,1.4142135623730951
,3556,0,2.0
,9501,0,2.0
,7529,1,2.0
,4972,0,2.0
,7172,0,2.0
,9774,0,2.0
,2552,1,2.23606797749979
,2677,0,3.0
,5385,1,3.0
,5484,1,3.1622776601683795
,709,0,4.0
,1569,1,4.0
,4419,1,4.47213595499958
,4276,1,5.0
,443,1,5.0
,5528,1,5.0
,4875,1,5.0
,570,1,5.0
,3938,1,5.0990195135927845
,4085,1,5.0990195135927845
,985,1,5.385164807134505
,3753,1,5.830951894845301
,6056,1,5.830951894845301
,4884,0,30.066592756745816
,1039,1,30.413812651491103
,3077,1,55.036351623268054
,7097,1,73.17103251970688
,141,1,125.01599897613104
,6710,0,140.00357138301865
,3534,1,328.58788778650984
,2340,0,360.14025045806807
,5017,0,1030.0
,3458,1,1268.365483604785
,7008,1,1790.4817787400127
,3723,0,3150.0
,8438,0,4010.0
,1831,0,4723.796142934198
,3709,1,4790.486927234017
,7811,1,5151.807935084536
