,datapoint,attr_val,score
,5239,1,1.0
,5146,1,1.0
,7243,0,1.0
,2021,0,1.0
,3587,1,1.0
,2982,1,1.0
,4340,1,1.0
,7070,0,1.0
,4141,1,1.0
,2434,1,1.4142135623730951
,1678,1,2.0
,548,1,2.0
,912,0,2.0
,2936,0,2.0
,68,0,2.0
,7420,0,2.0
,1637,1,2.000000000000001
,8732,1,2.23606797749979
,7123,1,2.23606797749979
,4973,1,2.23606797749979
,7933,0,2.9999999999999987
,1981,1,3.0
,1009,0,3.0
,2226,1,3.0
,6078,0,3.1622776601683795
,7220,0,4.0
,5436,0,4.242640687119285
,5194,1,5.0
,9987,1,5.0
,9967,0,29.068883707497267
,817,1,32.2490309931942
,9404,1,50.0
,7097,1,73.17103251970688
,415,1,100.01999800039991
,2080,1,118.12705024675762
,9197,0,170.0029411510283
,120,1,270.0
,4870,1,280.0071427660373
,1819,1,577.0
,5293,0,760.0
,3744,1,880.0164771184683
,1594,0,1227.029339502524
,6282,1,1277.9886540967411
,753,1,1835.7344579214066
,667,0,2190.005707755119
,4519,0,2263.8465053973955
,59,1,2790.0044802831408
,3119,0,2990.0
,1752,1,3710.0442045884038
,1091,1,11111.070245480403
