,datapoint,attr_val,score
,3137,1,1.0
,8516,1,1.0
,9935,1,1.0
,2389,1,1.0
,6249,0,1.4142135623730951
,4971,1,1.4142135623730951
,1965,1,1.4142135623730951
,8428,0,1.4142135623730951
,7444,1,1.4142135623730951
,2282,1,2.0
,9359,1,2.23606797749979
,4573,1,2.8284271247461903
,771,1,3.0
,5213,1,3.0
,9298,1,3.3166247903554
,1951,1,3.3166247903554
,6076,0,4.242640687119285
,4731,1,4.898979485566356
,1223,0,5.0
,5978,1,12.0
,4601,1,12.041594578792296
,505,1,13.0
,5189,0,23.021728866442675
,1500,1,33.166247903554
,4715,0,37.0
,3987,0,40.024992192378996
,9025,0,41.0
,2393,0,46.01086828130936
,7679,1,61.03277807866851
,760,1,65.01538279515087
,9815,1,66.06814663663572
,3194,0,67.00746227100382
,3263,1,70.0
,985,1,85.09994124557313
,2260,1,100.04498987955368
,1646,1,113.017697729161
,5449,0,120.34533642813085
,2168,0,121.0
,4437,1,127.1416532848303
,3619,1,149.07045314213008
,8179,1,160.0187489014959
,6822,1,169.0
,1525,1,176.0482888300821
,1841,0,182.09338263649232
,1904,0,223.00672635595544
,147,1,274.0036496107306
,4443,0,305.02786757934103
,1692,0,872.0143347445613
,2691,1,956.0878620712638
,528,1,1096.01870421996
