,datapoint,attr_val,score
,485,1,1.0
,544,1,1.0
,554,1,1.0
,9436,1,1.0
,9749,1,1.0
,5066,1,1.0
,5594,1,1.0
,8960,1,1.0
,9104,1,1.0
,604,0,1.4142135623730951
,2138,0,2.0
,959,1,2.0
,7860,0,2.0
,2916,1,2.0
,20,0,2.0
,5343,0,2.0000000000000004
,9250,1,2.23606797749979
,6897,1,2.23606797749979
,6532,1,2.23606797749979
,5553,1,2.23606797749979
,4450,1,2.23606797749979
,7203,1,2.23606797749979
,4423,1,2.23606797749979
,9114,1,2.9999999999999987
,7486,1,3.0
,2625,1,3.0
,949,0,3.0
,1701,1,3.0
,2840,1,4.0
,7017,0,4.0
,2070,1,5.0
,1891,1,5.0
,4250,1,5.0
,1161,1,5.0
,1051,1,50.009999000199954
,1614,1,240.0
,3413,0,400.13747637530787
,6524,1,490.0091835874099
,1036,1,570.3735617996333
,7901,0,860.0029069718311
,6585,0,930.0
,4642,1,1091.3981858148748
,3315,0,1970.0
,322,1,2112.020123010195
,4585,0,2132.1371907079524
,2375,0,2852.686803699277
,1088,1,3177.757542670617
,1847,1,3401.858462664195
,98,0,3670.000136239779
,1809,1,5729.338181675088
