,datapoint,attr_val,score
,9765,1,0.0004619296389885926
,6077,1,0.0008487509630662387
,9541,0,0.001702062294544176
,9302,1,0.00197637691668592
,973,0,0.001976471827902068
,6572,0,0.0020474452234048933
,5618,0,0.003881925703304215
,7413,0,0.005745868124829162
,4903,1,0.0059378174058702495
,3279,1,0.006197922710003915
,564,1,0.006517357694891935
,3210,0,0.006717654785699879
,1819,1,0.007441060201156252
,504,0,0.008281866698261338
,3434,0,0.008315684348368024
,787,0,0.012599126596928065
,8820,0,0.013609055599882262
,544,1,0.016666666666666666
,4355,0,0.01672606349836871
,8545,1,0.0169028963267344
,8206,1,0.01704064594866264
,7410,0,0.017283243900590738
,2907,0,0.017541082262830746
,468,1,0.017558890286776794
,650,1,0.01862396591846228
,3420,0,0.01939987782876873
,9488,0,0.0231242775373318
,2906,0,0.03209586231456064
,6080,1,0.03349496106715035
,6698,1,0.034354370803442114
,1751,0,0.03459975279053893
,1460,1,0.034767577824738716
,169,1,0.0350172802578772
,613,1,0.03608297951073424
,148,1,0.03668438499478375
,532,1,0.03680209309189335
,4689,1,0.03800462951682027
,1822,1,0.03922450605617734
,5341,0,0.03974376986082004
,4908,1,0.040376414574346084
,4265,1,0.043496067018058485
,2935,1,0.05000003400601832
,4773,0,0.0500109742436513
,7510,1,0.05009350481564778
,2163,0,0.05190262562621992
,2973,0,0.052601098408819366
,3146,1,0.06853665488651094
,921,0,0.06863196270004641
,8327,0,0.0834111089506773
,4535,1,0.10587747385763144
