,datapoint,attr_val,score
,9176,1,1.0
,9350,1,1.0
,9302,1,1.0
,8887,1,1.0
,6467,1,1.0
,5183,1,1.0
,2957,1,1.0
,8394,1,1.4142135623730951
,5551,0,1.4142135623730951
,3280,0,1.4142135623730951
,7414,0,1.7320508075688772
,5659,0,1.7320508075688772
,9585,0,1.7320508075688772
,543,0,1.7320508075688772
,9999,1,2.23606797749979
,8217,1,2.23606797749979
,2363,0,3.0
,5860,0,3.0
,1126,1,3.3166247903554
,9424,1,5.0
,3574,1,9.055385138137416
,1998,1,10.246950765959598
,3037,0,10.677078252031311
,0,1,15.033296378372908
,3438,0,25.039968051097826
,789,1,36.15245496505044
,7219,1,43.05810028322197
,1953,1,45.055521304275246
,3858,1,47.180504448341786
,4895,0,86.0
,1700,0,86.0116271209887
,7891,0,90.02777349240624
,6320,0,95.0473566176356
,4977,1,102.05390732353172
,2054,1,112.0714058089752
,3362,1,117.0170927685353
,3813,0,131.07249902248756
,688,0,151.0595908904827
,4391,1,154.01298646542762
,8885,1,202.06434618705
,4691,0,241.01037322073918
,8696,0,260.0
,7587,1,302.0149002946709
,3912,1,306.04084694693944
,1770,1,369.0338737839658
,3985,0,419.00715984336114
,1819,1,432.07522493195563
,1195,1,520.4959173711163
,8820,0,560.0562471752279
,403,1,660.0454529803231
