,datapoint,attr_val,score
,1043,1,0.0008872870156719703
,3359,0,0.0011728946630591445
,8184,0,0.0013345195729537367
,3996,1,0.003101286430078085
,4463,0,0.003282239011675596
,6603,1,0.003495757264508566
,2485,1,0.00503714010521955
,85,0,0.008823772290985438
,1017,1,0.009058324089423407
,5918,0,0.012575
,7910,1,0.016666666666666666
,2133,0,0.016666666666666666
,2931,1,0.016666666666666666
,3511,1,0.016682054361066238
,6521,1,0.01674166666666666
,6643,0,0.01681639237053111
,8086,1,0.01683447790535586
,954,1,0.01691038823238066
,979,1,0.017696730185506708
,7346,0,0.017911976774378557
,3876,0,0.02026642372400167
,8316,0,0.020970500491559504
,3259,1,0.02254520460316021
,2798,1,0.027841912081693933
,1266,1,0.031142156440374817
,9685,1,0.032409087943805766
,1589,1,0.03333333333333333
,6287,0,0.03346843411192165
,44,1,0.034048283159203566
,5659,0,0.03422106892811939
,7862,1,0.03423632667298677
,1751,0,0.03459975279053893
,8101,0,0.03477421016562682
,5788,0,0.03554678884101905
,446,1,0.03897717058934784
,5416,1,0.039815902427578605
,4875,1,0.050611996683365384
,1891,1,0.05067266503652573
,2014,1,0.051275457653020884
,6375,1,0.05189512072842592
,5916,1,0.05281447744612303
,2011,1,0.05473982459094545
,5486,1,0.06704328591916135
,4120,1,0.06869794496797317
,5387,1,0.06873198743739935
,9235,1,0.06923248172617379
,2408,0,0.07201928982879062
,5739,1,0.07323017366611949
,5399,1,0.08342633316671243
,501,1,0.08980976059347569
