,datapoint,attr_val,score
,6023,1,1.0
,9804,1,1.0
,5012,1,1.0
,7323,0,1.0
,2898,1,1.0
,8069,1,1.0
,8056,1,1.0
,9080,1,1.0
,6274,1,2.0
,4788,1,2.0
,7945,0,2.0000000000000004
,1942,1,2.23606797749979
,7632,0,2.23606797749979
,7188,1,2.23606797749979
,8,1,3.0
,1932,0,3.0
,4182,1,3.0
,6078,0,3.1622776601683795
,4860,0,4.0
,4666,1,4.0
,1449,1,4.123105625617661
,4958,1,5.0
,7869,1,5.0990195135927845
,7952,1,5.0990195135927845
,919,1,5.0990195135927845
,4085,1,5.0990195135927845
,1497,1,5.385164807134505
,8304,1,7.874007874011811
,4351,0,41.20679555607303
,7605,0,55.0
,589,1,270.0
,4870,1,280.0071427660373
,9150,1,300.00166666203705
,6102,1,360.0222215363935
,6836,1,423.0307317441606
,1411,1,460.00108695523767
,7440,0,470.0
,781,0,520.0
,1412,0,676.6498355870634
,5797,1,750.0
,4089,0,890.0005617975755
,8161,1,970.0025773161636
,7268,1,1213.9913508752852
,9822,1,1410.0
,4602,1,1830.006830588345
,697,1,2551.1027027542427
,9975,0,2960.0
,1847,1,3401.858462664195
,8741,1,4684.549604817948
,4070,1,5316.361913940773
