,datapoint,attr_val,score
,11,1,1.0
,6149,1,1.0
,213,1,1.0
,2424,0,1.0
,2503,0,1.0
,6685,1,1.0
,6405,1,1.0
,6543,1,1.0
,7196,1,1.0
,2124,1,1.0
,7186,0,2.0
,5509,1,2.0
,869,0,2.0
,8017,0,2.0
,912,0,2.0
,4518,1,2.0
,2849,0,2.0
,2294,0,2.0000000000000004
,1611,0,2.0000000000000004
,1803,1,2.23606797749979
,2665,0,2.23606797749979
,5553,1,2.23606797749979
,1796,1,3.0
,747,1,3.0
,3761,1,3.0
,4773,0,3.0
,2087,0,4.0
,1891,1,5.0
,7264,1,5.0990195135927845
,4596,0,11.401754250991381
,3240,1,18.439088914585774
,9186,0,90.0
,2477,0,108.1156787889712
,1568,1,150.0066665185251
,4587,1,190.07630046904842
,4198,0,231.05627020273656
,1236,1,270.00185184550116
,4365,1,338.45383732497413
,4355,0,490.10611095965737
,2195,0,560.0
,2620,1,610.0073770045736
,8519,0,670.0119401921132
,2803,1,863.0052143527292
,916,1,1037.5495168906398
,2312,0,1220.0102458586155
,4462,0,1641.0
,750,1,2195.487645148567
,1439,1,2938.6484988851594
,8031,0,6180.002022653391
,7296,1,7270.000068775791
