,datapoint,attr_val,score
,9765,1,0.0004619296389885926
,7847,0,0.0007089948300428336
,9307,0,0.0016062659928686696
,1980,1,0.0019649730417877578
,1326,0,0.002026797566232617
,4391,1,0.002777682121522369
,3451,1,0.0032664089525530713
,990,1,0.005746172645555978
,3424,1,0.006707905022436221
,5857,0,0.008581074921912403
,1488,1,0.00858123177061078
,4373,1,0.00925958752454663
,1373,1,0.009515982808561555
,5019,1,0.0108656909861281
,8176,1,0.011822144071653771
,3315,0,0.012592593524479698
,5873,0,0.016370106761565837
,1518,0,0.017016304937688697
,6523,0,0.017247060564264127
,6241,0,0.017807330742231006
,8494,1,0.018332490140343344
,8422,1,0.01963476272872812
,6823,0,0.020984876037676285
,3756,1,0.02166375008101627
,4693,0,0.022336106265440726
,2245,0,0.02605070049614817
,1485,0,0.02708746893533188
,9202,0,0.03102685876587047
,6614,0,0.03333333333333333
,657,1,0.03335854559197423
,9429,0,0.033438394008646656
,169,1,0.0350172802578772
,2956,1,0.035747254267507966
,8495,0,0.03627856409500421
,4845,1,0.036494756259877546
,3794,0,0.03695284034386418
,5482,0,0.0380477539200035
,1581,0,0.0389080841936804
,519,1,0.04666146844543079
,1692,0,0.047784074733096094
,8688,1,0.0501380657349249
,2325,1,0.050364123436270704
,412,1,0.05046765840590072
,5877,1,0.05457765189252437
,3493,0,0.06674431794591976
,6250,1,0.06772034039339121
,2126,1,0.07451709244610008
,1912,1,0.08407614311554817
,4178,0,0.08748861638496377
,4775,1,0.1090950015597762
