,datapoint,attr_val,score
,9968,1,1.0
,5907,1,1.0
,9995,1,1.0
,6377,1,1.0
,7394,1,1.0
,2424,0,1.0
,7015,0,1.0
,7209,0,1.0
,4165,0,1.4142135623730951
,3996,1,2.0
,637,1,2.0
,3758,0,2.0
,6248,1,2.0
,917,1,2.0
,6393,1,2.0
,3373,0,2.0
,9222,0,2.0
,8600,0,2.0
,5395,1,2.0
,7123,1,2.23606797749979
,3274,1,3.0
,2977,0,3.0
,9585,0,3.0
,4018,0,3.0
,5699,1,4.0
,5695,1,4.0
,6977,1,4.0
,4146,1,4.0
,5607,1,4.47213595499958
,3400,1,5.0
,1107,1,5.0990195135927845
,2573,0,8.246211251235321
,4197,1,18.681541692269406
,8798,1,35.355339059327385
,6198,1,99.12618221237013
,5141,1,110.0
,2192,0,128.10152223919906
,1351,1,130.01538370516005
,3837,1,153.08494374039532
,4029,0,220.01818106692912
,7730,1,365.03424496887965
,3693,0,720.0027777724194
,1674,0,1921.388300162151
,3239,0,1970.0
,2902,0,3414.400240159317
,5869,1,4570.0
,6097,1,4881.848113163703
,30,1,5338.66097443919
,8062,1,6810.023788504707
,7879,1,9353.34432168516
