,datapoint,attr_val,score
,4325,0,0.000808000053332111
,1906,0,0.0012320609818936212
,2736,0,0.0014235968262298207
,4406,0,0.002506190844149203
,3996,1,0.003101286430078085
,6559,1,0.0034731838132825033
,3732,1,0.0052955320234247755
,5336,0,0.005306158088811554
,3210,0,0.006717654785699879
,5883,1,0.007436874955660208
,8908,0,0.007507687956253412
,1686,0,0.00843176055528049
,4859,1,0.009398780074508437
,9819,0,0.009622920503302664
,1789,1,0.009853267565041944
,1256,0,0.01028388418194877
,3482,0,0.011626008303677344
,3315,0,0.012592593524479698
,3793,1,0.015095800398632188
,4264,0,0.01568620543293718
,8288,1,0.016666666666666666
,7334,0,0.016666666666666666
,3691,1,0.01666666874127434
,7606,1,0.016755634638196914
,3819,0,0.016836913379978828
,7963,1,0.017752889254806142
,716,1,0.019847193483799264
,3291,0,0.02453699040618809
,4465,0,0.026252936371694367
,2113,0,0.0263477145258858
,6712,1,0.026509532318122603
,9739,1,0.033461288811600445
,4399,1,0.03389741526863882
,5077,0,0.035019681980605094
,350,0,0.03958975335697583
,3948,0,0.03967237016408663
,6177,1,0.0492091455937501
,2237,1,0.05014789186190042
,940,0,0.05018404503384053
,1855,0,0.05022266535253486
,1812,0,0.05038498426319095
,1756,0,0.05040832710381124
,1891,1,0.05067266503652573
,1400,1,0.05365148664810723
,2488,1,0.05442660250890948
,5798,1,0.06688590944720578
,5356,1,0.06752219845745026
,5331,1,0.07070838580155374
,1088,1,0.07253816429969558
,5690,1,0.07522898455779736
