,datapoint,attr_val,score
,5825,1,1.0
,1547,1,1.0
,1505,1,1.0
,6585,0,1.0
,6755,1,1.4142135623730951
,417,1,1.4142135623730951
,7838,1,1.4142135623730951
,7531,0,1.4142135623730951
,8307,1,1.4142135623730951
,609,1,1.4142135623730951
,5767,0,1.7320508075688772
,7632,0,2.23606797749979
,3017,0,2.23606797749979
,2358,1,3.0
,903,1,3.0
,6780,0,3.0
,3375,0,8.124038404635959
,1310,1,22.11334438749598
,371,0,24.041630560342607
,2653,0,30.066592756745816
,1069,1,33.211443810831234
,3026,0,43.034869582700026
,7013,1,44.04543109109048
,4879,0,46.281745861624536
,4293,1,52.230259428802384
,634,1,55.01817881391568
,1373,1,60.0
,6491,0,62.0
,218,1,78.0
,1407,1,85.00588214941364
,2861,1,90.0
,5970,0,90.11104260855049
,85,0,102.0
,1987,1,120.01666550941998
,3279,1,125.00399993600205
,2836,0,148.01013478812862
,3946,0,155.0064514786401
,8122,0,193.0155434155498
,1067,1,249.01204790130132
,2259,1,291.01546350666666
,74,1,304.06742673295344
,4021,1,306.00980376451986
,9368,1,342.0803999062209
,1916,0,344.0886513676381
,9441,0,403.0459030929355
,6767,1,411.0121652700805
,763,0,492.06605247669745
,4425,1,600.0716623870852
,2249,1,827.0858480230452
,750,1,1139.0219488666582
