,datapoint,attr_val,score
,9741,1,1.0
,9161,0,1.0
,6999,1,1.0
,7070,0,1.0
,5760,1,1.0
,6312,1,1.0
,8123,1,1.0
,1857,1,1.0
,7606,1,1.4142135623730951
,8169,1,1.4142135623730951
,1595,1,1.4142135623730951
,4164,0,1.4142135623730951
,1934,1,1.4142135623730951
,1427,0,1.7320508075688772
,1361,0,1.7320508075688772
,3283,0,1.7320508075688772
,2278,1,1.7320508075688772
,7250,1,2.23606797749979
,1605,1,2.23606797749979
,7816,1,3.3166247903554
,4250,1,3.3166247903554
,9447,0,12.124355652982139
,3098,1,13.07669683062202
,4486,0,23.065125189341593
,6582,0,28.195744359743372
,2501,1,40.06245124802026
,4169,1,40.13726448077895
,4366,1,54.04627646748664
,501,1,60.27437266367855
,9344,1,64.26507605223851
,4220,0,74.00675644831355
,264,1,86.02906485601248
,4526,1,90.11104260855049
,1553,1,99.0101004948485
,5918,0,125.067981514055
,4181,0,129.04650324592293
,5618,0,140.01428498549708
,1846,1,146.02739469017448
,3175,1,156.05127362504928
,5396,1,158.05378831271338
,2360,0,202.06682063119612
,2723,1,223.0022421411946
,269,0,281.04270138183625
,1990,1,283.01060050817887
,9160,1,336.02529666678373
,7273,0,407.01842710128
,1319,0,407.51196301458435
,2415,0,433.01501128713767
,7874,1,503.01491031578763
,7646,0,889.0517420263008
