,datapoint,attr_val,score
,1960,1,1.0
,3325,1,1.0
,4170,1,1.0
,246,1,1.0
,1965,1,1.4142135623730951
,1934,1,1.4142135623730951
,9289,1,1.4142135623730951
,5418,1,2.0
,234,1,2.23606797749979
,8506,1,2.23606797749979
,5865,1,2.23606797749979
,5842,1,2.449489742783178
,903,1,3.0
,5795,1,3.0
,7830,0,4.358898943540674
,7541,1,11.224972160321824
,8297,1,18.0
,2705,1,18.05547008526779
,7393,0,23.0
,4473,0,23.130067012440755
,6523,0,26.0
,6923,0,29.0
,3288,0,41.0
,2613,1,54.0
,2597,0,59.02541825349483
,4011,1,64.10928169929842
,7094,1,72.06941098690899
,2992,1,84.00595217006949
,2403,0,98.04590761474951
,83,0,101.0
,1362,1,106.01886624558857
,746,1,108.02314566795395
,508,1,125.04799078753723
,4490,1,137.0
,1235,0,138.03984931895573
,3747,1,145.03447865938637
,688,0,151.0595908904827
,4475,1,171.011695506477
,5299,1,187.02138915108083
,5956,1,197.01522783785012
,1344,0,211.03554203024663
,4664,0,270.00925910049824
,3497,1,272.0036764457422
,4056,1,289.02941026822856
,2451,1,339.0132740763996
,5733,1,410.0012195103815
,3586,1,511.0440294142962
,861,1,608.0756531879895
,8183,0,679.0677433069546
,1581,0,856.0858601799237
