,datapoint,attr_val,score
,9353,1,0.0005450134083178998
,3423,1,0.0010676156583629905
,3475,1,0.0013733693709540506
,7009,0,0.004074276398288146
,9708,0,0.006259799948303119
,6099,0,0.006322156551851446
,3705,1,0.006369179902961851
,8107,0,0.008335501802753501
,3488,0,0.00843153764630647
,3736,1,0.009126258642682085
,6822,1,0.009848865897651828
,3482,0,0.011626008303677344
,1354,1,0.01286510648611976
,7896,1,0.015542373088196185
,3404,0,0.016666666666666666
,5791,1,0.016666666666666666
,6643,0,0.01681639237053111
,6523,0,0.017247060564264127
,5532,0,0.01851394895101854
,1764,1,0.018718718543369737
,3357,0,0.018953475599425233
,946,1,0.020244272451446426
,2360,0,0.02036074097682221
,1525,1,0.023484492187981484
,543,0,0.02465592245133005
,9334,1,0.0254308126606304
,2245,0,0.02605070049614817
,153,0,0.03333333333333333
,1589,1,0.03333333333333333
,863,1,0.03338196794780738
,2855,1,0.03345233322750396
,9073,1,0.03348592671870861
,7997,0,0.03377740218737367
,9247,1,0.03396114113556328
,5659,0,0.03422106892811939
,532,1,0.03680209309189335
,7780,0,0.037829019544394514
,2983,1,0.03847190213336205
,3046,1,0.041454275996662
,4568,0,0.04183861660174292
,5599,1,0.050038867181917294
,3388,1,0.05012186572417757
,235,1,0.05092882152066839
,2129,0,0.05128828139000535
,7587,1,0.052758260373531686
,472,0,0.053728362126602425
,3117,1,0.06887752421048048
,9853,0,0.07021237957841521
,9590,1,0.07088661230694142
,353,1,0.07862582872307895
