,datapoint,attr_val,score
,8281,1,1.0
,242,1,1.0
,9000,0,1.0
,7973,1,1.0
,6698,1,1.4142135623730951
,6653,0,1.4142135623730951
,9222,0,1.4142135623730951
,800,0,1.4142135623730951
,8429,1,1.4142135623730951
,4417,0,1.4142135623730951
,4143,0,1.4142135623730951
,4584,1,2.23606797749979
,7211,1,2.449489742783178
,5711,1,2.8284271247461903
,5213,1,3.0
,48,1,3.3166247903554
,1868,1,3.3166247903554
,928,0,3.4641016151377544
,7142,1,4.0
,4928,1,6.0
,1706,1,7.071067811865476
,2485,1,17.029386365926403
,1972,0,18.05547008526779
,1521,0,25.0
,2629,0,25.039968051097826
,6582,0,28.195744359743372
,339,1,31.032241298365804
,876,1,36.08323710533743
,6408,1,44.01136216933078
,6166,1,59.0508255657785
,4215,1,68.03675477269621
,1164,0,71.00704190430693
,6870,1,98.0
,745,0,110.2905254316979
,1855,0,113.03096920755831
,5507,0,144.03471803700663
,2111,1,156.00641012471252
,2670,0,178.04774640528308
,2827,1,186.03494295427402
,1687,0,198.01262586006985
,3259,1,199.04019694524018
,844,1,201.02238681301142
,8968,0,215.00465111248172
,1075,0,224.0111604362604
,4585,0,265.0773472026608
,949,0,271.0092249352409
,1247,0,297.0454510676775
,5583,0,333.00600595184466
,7558,0,343.0174922653362
,4900,1,396.0176763731639
