,datapoint,attr_val,score
,7015,0,0.0002669039145907473
,4285,1,0.002967740598751429
,5054,1,0.005662659293415884
,7890,1,0.005942275042444822
,6385,0,0.006361696225763915
,5733,1,0.008214332797771909
,7605,0,0.00893939563947266
,6744,0,0.008973400582406189
,3736,1,0.009126258642682085
,8033,0,0.009783991599807305
,6524,1,0.009907488148946993
,2931,1,0.016666666666666666
,8201,1,0.01678748513968702
,2315,0,0.017416409867783915
,468,1,0.017558890286776794
,9061,0,0.018083277763029128
,668,0,0.018279247180808717
,3738,1,0.019295096240439805
,3316,1,0.019661431187325253
,6977,1,0.020684297952344444
,5593,1,0.02077958404074703
,8316,0,0.020970500491559504
,2278,1,0.02174118261012077
,7250,1,0.025144208180904917
,1485,0,0.02708746893533188
,7456,0,0.028825622775800717
,1023,0,0.030215757366725944
,4378,0,0.033639924352654664
,6698,1,0.034354370803442114
,6626,0,0.0361932136904574
,4845,1,0.036494756259877546
,7349,1,0.037256663837011886
,3820,1,0.0382128202733909
,6203,0,0.0396125947818137
,5341,0,0.03974376986082004
,5936,0,0.04180851626107373
,1888,1,0.05031666779151345
,7450,1,0.050379575516699936
,6221,1,0.050639194606879226
,6097,1,0.05094111875340954
,6974,0,0.050974671876439386
,1793,0,0.053328455593717364
,5491,0,0.05368600269564786
,2011,1,0.05473982459094545
,4915,0,0.055966370106761566
,2112,1,0.056454068684046926
,4287,0,0.0583599170897633
,7352,1,0.0685155495430214
,3340,0,0.07175779881575338
,5739,1,0.07323017366611949
