,datapoint,attr_val,score
,5889,1,1.0
,5211,1,1.0
,5090,1,1.0
,424,1,1.0
,2168,0,1.0
,7479,1,1.0
,1243,1,1.0
,2485,1,1.4142135623730951
,6581,1,2.0
,9073,1,2.0
,9051,0,2.0
,226,1,2.0000000000000004
,5799,1,2.0000000000000004
,5078,1,2.000000000000001
,9321,1,2.23606797749979
,2185,1,2.23606797749979
,9758,1,2.23606797749979
,7670,1,2.23606797749979
,7632,0,2.23606797749979
,3798,1,3.0
,8341,0,3.0
,7103,1,3.0
,2007,1,3.0000000000000004
,5671,0,4.0
,2247,1,4.0
,6831,1,4.000000000000001
,2610,0,4.123105625617661
,4461,1,5.0
,205,1,5.0
,5331,1,5.0990195135927845
,8877,1,5.0990195135927845
,8505,1,5.0990195135927845
,4344,1,23.3452350598575
,7448,1,70.0
,2250,1,101.86756107809786
,1914,1,130.01922934704695
,3670,1,130.034610777285
,567,0,158.07909412695912
,3985,0,251.04979585731598
,313,1,300.0266654815868
,5396,1,352.0
,4669,0,393.0050890255748
,8685,0,440.02954446264175
,4740,1,672.2127639371332
,3704,1,997.8040889874125
,5336,0,1264.792868417592
,2303,1,4410.0028344662105
,4103,1,5023.875595593506
,9867,0,5161.262054962914
,4440,0,10994.43950367639
