,datapoint,attr_val,score
,4700,1,1.0
,3738,1,1.0
,9080,1,1.0
,8069,1,1.0
,8111,1,1.0
,5625,1,1.0
,7422,1,1.4142135623730951
,2671,0,1.4142135623730951
,7657,0,1.4142135623730951
,7520,0,1.4142135623730951
,3918,1,1.4142135623730951
,332,1,2.23606797749979
,4619,1,2.23606797749979
,262,1,2.449489742783178
,2144,1,2.449489742783178
,1822,1,2.449489742783178
,9657,1,2.8284271247461903
,5522,1,4.0
,4569,1,4.123105625617661
,2663,1,4.358898943540674
,4029,0,12.449899597988733
,2733,0,15.099668870541501
,2134,1,19.05255888325765
,120,1,21.0
,2917,1,30.03331483536241
,2332,1,33.74907406137241
,5765,0,54.05552700695832
,5708,1,62.008063991709975
,7949,0,65.07687761409578
,8050,1,81.0
,4213,1,90.033327162779
,1336,1,90.16651263079879
,1012,1,113.00442469213318
,6493,0,123.06502346320828
,6663,1,135.0555441290731
,237,0,138.0
,5618,0,140.01428498549708
,1701,1,179.00558650500267
,2930,0,188.0
,579,1,191.04449743449825
,636,1,195.01282009139808
,914,0,218.02522789805766
,6115,1,246.050807761324
,2472,1,315.9588580812382
,1984,1,319.01724091340265
,1973,1,393.0101779852527
,3016,1,410.0073170078797
,3586,1,511.0440294142962
,8820,0,560.0562471752279
,7297,1,3542.1362198537763
