,datapoint,attr_val,score
,8288,1,1.0
,258,1,1.0
,9096,1,1.0
,9302,1,1.0
,4170,1,1.0
,4444,1,1.0
,1196,1,1.0
,7886,1,1.0
,8111,1,1.0
,7148,1,1.4142135623730951
,8816,1,1.4142135623730951
,8072,1,1.4142135623730951
,4946,0,1.4142135623730951
,1427,0,1.7320508075688772
,6707,0,1.7320508075688772
,4773,0,1.7320508075688772
,53,1,2.23606797749979
,1050,1,2.449489742783178
,899,1,3.0
,2342,1,3.3166247903554
,5408,0,5.0
,3573,1,12.083045973594572
,9304,1,19.131126469708992
,3081,1,30.01666203960727
,3124,1,34.044089061098404
,1284,1,37.02701716314724
,4543,1,43.04648650006177
,7156,1,55.04543577809154
,266,1,60.01666435249463
,1156,0,64.27285585688566
,411,1,73.03423854604084
,3105,0,73.04108432930059
,4003,1,86.0
,4977,1,102.05390732353172
,1600,1,108.02777420645118
,3308,0,137.08026845611298
,27,0,164.00304875214977
,978,1,181.0718089598709
,6524,1,191.01047091717248
,1497,1,201.03482285415126
,4682,1,209.7021697551077
,3646,1,217.0023041352326
,2863,1,250.02399884811058
,217,0,256.05077621440637
,2734,0,343.0583040825568
,7874,1,503.01491031578763
,1463,1,561.0053475680958
,5841,1,616.0446412395777
,8671,1,635.0118109137812
,6152,1,3105.0731070298493
