,datapoint,attr_val,score
,2091,1,1.0
,40,1,1.0
,2473,1,1.0
,6764,1,1.0
,5344,0,1.0
,250,1,1.4142135623730951
,1595,1,1.4142135623730951
,4555,1,1.4142135623730951
,3262,1,1.4142135623730951
,1508,0,1.7320508075688772
,7450,1,2.23606797749979
,7057,1,2.23606797749979
,3190,1,2.23606797749979
,9657,1,2.8284271247461903
,9272,0,4.242640687119285
,9447,0,12.124355652982139
,1959,1,18.027756377319946
,8462,1,19.0
,3981,1,19.104973174542803
,2639,0,26.038433132583073
,404,1,34.0147027033899
,6114,1,34.07345007480164
,6636,1,35.24202037341219
,6392,0,36.013886210738214
,8595,1,43.01162633521314
,2871,1,48.0
,181,1,50.009999000199954
,4920,0,52.057660339281476
,2195,0,63.0
,3251,1,63.07138812488592
,1744,0,70.04284403134984
,9127,1,72.0
,1510,1,76.02631123499285
,1008,1,89.02246907382427
,7245,1,97.02576977277737
,3342,0,98.0357077803797
,7636,1,115.02173707608488
,4730,0,116.04740410711477
,5110,1,132.0
,2806,0,140.01071387576022
,3094,0,201.00746254803573
,5916,1,210.0119044244873
,5330,0,218.0068806253601
,7902,0,226.00442473544624
,2920,0,470.00957437056536
,45,0,485.01649456487564
,1675,0,512.0175778232618
,403,1,660.0454529803231
,2386,0,1446.0276622526972
,6097,1,3923.104765361231
