,datapoint,attr_val,score
,2107,1,1.0
,2041,1,1.0
,9288,1,1.0
,8894,1,1.0
,9549,1,1.0
,4384,1,1.0
,2582,0,1.0
,7764,1,1.4142135623730951
,1735,0,1.4142135623730951
,9014,0,1.7320508075688772
,2278,1,1.7320508075688772
,3576,1,2.23606797749979
,105,1,3.741657386773941
,9103,1,5.744562646538029
,1872,1,7.071067811865476
,6616,1,17.146428199482248
,1536,0,20.049937655763426
,4998,1,20.07485989988473
,9392,1,26.019223662515373
,279,0,29.0516780926679
,2332,1,33.74907406137241
,3135,1,49.04079934095692
,6603,1,52.00961449578339
,4210,0,54.0
,2613,1,54.0
,1068,1,65.00769185258002
,20,0,74.01351227985333
,7650,1,81.03702857336269
,4003,1,86.0
,6219,1,87.05745229444747
,6009,1,105.06664551607231
,6943,0,107.0420478129973
,3651,1,119.02520741422802
,3211,1,119.08400396358866
,3813,0,131.07249902248756
,8768,1,147.06121174531373
,67,1,168.00595227550718
,2701,1,229.04366395951666
,7137,0,236.04025080481503
,1527,0,265.0641431804762
,172,1,278.0035970990304
,373,0,297.0050504621091
,2881,1,375.0279989547447
,2592,0,425.02588156487604
,9878,1,456.0098683142724
,2690,1,471.0063693836848
,6836,1,580.0155170338118
,2876,1,740.0621595514798
,6042,1,1148.0357137301958
,8007,1,3191.081634806606
