,datapoint,attr_val,score
,6345,0,0.0005695282229267048
,9479,0,0.0011084007206116195
,2329,0,0.0013908101526430249
,2674,1,0.0015135530198019493
,9167,0,0.004089336904272072
,8389,1,0.005282968483858282
,8610,1,0.005516118559591885
,6579,1,0.006923240638770038
,9131,1,0.008414578754385775
,4128,1,0.00843518518487091
,3432,1,0.008685093830150661
,3351,1,0.00896379141817651
,3828,1,0.014513023948170127
,4347,1,0.016294592855550957
,5873,0,0.016370106761565837
,1989,1,0.016666666666666666
,1357,1,0.016667502245486413
,3677,0,0.01667954819242852
,9992,1,0.016998162045808472
,2560,0,0.01709606989342252
,5524,0,0.01728952198105797
,5780,0,0.01863041317295245
,3289,1,0.018825
,6977,1,0.020684297952344444
,1009,0,0.02136227632983411
,6193,1,0.02322430999388797
,9334,1,0.0254308126606304
,2113,0,0.0263477145258858
,9365,1,0.03404626064524404
,566,1,0.034285201256820406
,7148,1,0.03448005453909171
,4305,1,0.035346994412193626
,3094,0,0.0361955826379911
,4853,0,0.036274197099725417
,1688,0,0.03708928972251353
,593,1,0.03721552286055554
,5502,0,0.03739063025350175
,1494,0,0.03868742629269356
,4568,0,0.04183861660174292
,4911,0,0.04300182457324877
,647,0,0.05004872709250642
,7450,1,0.050379575516699936
,6836,1,0.057185013505413676
,1429,0,0.0574645177624584
,5812,0,0.066949531075526
,7660,1,0.0685349940688019
,4120,1,0.06869794496797317
,4022,1,0.072283448091341
,2126,1,0.07451709244610008
,841,0,0.08558589199137168
