,datapoint,attr_val,score
,9911,0,1.0
,692,1,1.0
,673,1,1.0
,5001,1,1.0
,7470,0,1.0
,2591,1,1.0
,9068,0,1.0
,9815,1,1.0
,5311,1,2.0
,3623,0,2.0
,5790,0,2.0
,244,0,2.0
,479,0,2.0
,6435,1,2.0000000000000004
,1117,1,2.23606797749979
,2723,1,3.0
,2650,0,3.0
,2677,0,3.0
,7141,0,3.0
,9454,0,3.6055512754639887
,2456,1,4.0
,7750,1,4.0
,2241,0,4.0
,2318,1,4.0
,444,0,4.123105625617661
,3044,0,5.0
,3106,1,5.0
,6139,1,5.0
,373,0,5.0
,9514,1,5.0
,1107,1,5.0990195135927845
,441,1,5.0990195135927845
,5426,1,5.830951894845301
,6721,1,31.0
,9598,0,51.24451190127583
,4667,0,60.0
,5735,1,110.01818031580055
,3159,1,113.13266548614507
,4762,1,170.07351351694948
,8495,0,210.0119044244873
,7433,0,564.2348801695974
,5692,0,617.317584392345
,227,1,650.0007692303141
,8431,1,680.0007352937201
,8165,0,2510.4782412918853
,1824,1,2580.0
,3285,0,2769.393796483267
,1752,1,3710.0442045884038
,4582,1,5666.833683813211
,3154,1,6932.108265167242
