,datapoint,attr_val,score
,7470,0,1.0
,2158,0,1.0
,6132,0,1.4142135623730951
,5266,1,2.0
,6248,1,2.0
,418,1,2.0
,7865,1,2.0
,4517,1,2.0
,6363,1,2.0
,2176,0,2.0
,9216,0,2.0
,5944,0,2.0000000000000004
,977,1,2.0000000000000004
,2917,1,3.0
,2045,0,3.0
,3493,0,3.1622776601683773
,2497,1,4.0
,2842,1,4.0
,2238,1,4.0
,2466,0,5.0
,1868,1,5.0
,48,1,5.0
,9987,1,5.0
,2449,0,5.0990195135927845
,2996,1,5.0990195135927845
,5641,1,5.0990195135927845
,6807,1,5.385164807134505
,866,1,5.385164807134505
,620,1,30.0
,1561,1,41.54515615568198
,1341,1,60.03332407921454
,289,1,73.1983606373804
,134,1,154.0843924607551
,2924,1,200.00999975001253
,2509,1,397.0201506221063
,5797,1,750.0
,3448,1,859.7121611330155
,3175,1,1020.3999215993698
,3548,1,1290.3503400239795
,4443,0,1530.0094770948315
,2740,1,1540.008441535305
,9796,0,1590.0053459029627
,4346,1,1860.0010752685064
,4452,0,4256.011043218756
,6875,0,4480.000558035678
,5869,1,4570.0
,1105,1,4930.380309874687
,8031,0,6180.002022653391
,7498,1,9080.262165818782
,8661,1,10224.290097605799
